L2_orth,L2_ipa,L2_gloss,L2_etym
𐌀𐌅𐌉𐌋,/ˈɑwɪl/,"year, final years of the 6th century B.C. or first",
𐌀𐌉𐌔,/ajs/,a god; divine being,
𐌀𐌉𐌔𐌍𐌀,/ˈajsna/,divine; of or pertaining to a god,
𐌀𐌐𐌀,/ˈɑpə/,father,
𐌀𐌕𐌉,/ˈɑtɪ/,mother,
-𐌂,,-y; forms adjectives from nouns,
𐌂𐌉,/ki/,three,
𐌂𐌋𐌀𐌍,[klan],son[1],
𐌄𐌉𐌔,/ejs/,a god; divine being,
𐌄𐌉𐌔𐌍𐌀,/ˈejsna/,divine; of or pertaining to a god,
𐌄𐌔𐌀𐌋,/ˈe.sal/,two,
𐌅𐌉𐌍𐌖𐌌,,wine,
𐌆𐌀𐌋,/t͡sal/,two,
𐌆𐌀𐌌𐌀𐌈𐌉,/ˈt͡sa.ma.tʰi/,gold,
𐌆𐌀𐌌𐌈𐌉𐌂,/ˈt͡sam.tʰik/,golden,
𐌆𐌉𐌋𐌀𐌈,,"zilath, praetor, a certain administrative rank",
𐌆𐌉𐌋𐌂,[t͡silk],magistrate[1],
𐌈𐌀𐌐𐌍𐌀,[θap.na],"chalice, cup[1]",
𐌈𐌖,/tʰu/,one,
𐌈𐌖𐌍,/tʰun/,one,
𐌌𐌀𐌙,/makʰ/,five,
𐌌𐌀𐌙𐌔,,genitive of 𐌌𐌀𐌙 (maχ),
-𐌍𐌀,,"-ine; off or pertaining to
‎𐌀𐌉𐌔 (ais) + ‎-𐌍𐌀 (-na) → ‎𐌀𐌉𐌔𐌍𐌀 (aisna) — divine",
𐌍𐌄𐌓𐌉,/ˈneɾɪ/,"water[1], with hymn (if locative form of *nar, cf.",
𐌐𐌖𐌉𐌀,[pu.i.ɑ],wife[1],
𐌑𐌀,/ʃa/,four,
𐌑𐌀𐌔,,genitive of 𐌑𐌀 (śa),
𐌑𐌄𐌙,/seχ/,daughter[1],
𐌓𐌀𐌔𐌍𐌀,,people,
𐌕𐌖𐌓𐌏𐌍,,"lady, mistress",
𐌗𐌀𐌓𐌖𐌍,[χarun],Charon[1],
𐌘𐌄𐌓𐌔𐌖,/ˈpʰer.su/,"a mask, a masked individual, often performing in funerary",
