L2_orth,L2_ipa,L2_gloss,L2_etym
ahrei,/ʔahrɛːj/,now,
akar,/ʔakaːr/,skin,
akăn,/ʔakan/,wife,
ao,/ʔaːw/,shirt,
apo,/ʔapɔː/,to dream,
areh,/ʔarɛh/,to hate,
arăng,/ʔaraŋ/,hard,
ataih,/ʔatajh/,"far, Antonym: jê̆",
bek,/bɛːk/,fat,
bip,/biːp/,duck,
blok,/blɔːk/,mushroom,
blu,/bluː/,"upper leg, thigh",
bri,/briː/,forest,
băt,/bat/,to know,
bơbe,/bəbɛː/,goat,
bơbư̆ng,/bəbɨŋ/,roof,
bơlŏu,/bəlɔw/,betel,
bơngai,/bəŋaːj/,"human, people, person",
bơnhuăl,/bəɲwal/,pangolin,
bơxey,/bəsɛːj/,iron,
chih,/cih/,to write,
chuơh,/cwəh/,sand,
chŭm,/cum/,to kiss,
chơgơu,/cəɡəw/,bear,
dŏng,/dɔŋ/,"to help, to save, to rescue",
dơnŏu,/dənɔw/,lake,
dơnŭh,/dənuh/,poor,
dơsoh,/dəsɔh/,lung,
dơ̆ng,/dəŋ/,to stand,
gao,/ɡaːw/,coconut,
giơng,/ɡjəːŋ/,bed,
glơi,/ɡləːj/,to swim,
gơ̆p,/ɡəp/,people,
ha,/haː/,to open (mouth),
hang,/haːŋ/,"bank, shore",
hla,/hlaː/,leaf,
hlôm,/hloːm/,"to blow (an instrument, etc.)",
hnam,/hnaːm/,"house, building",
hngăm,/hŋam/,heavy,
hngăm,/hŋam/,"many, much",
hum,/huːm/,to bathe,
hăk,/hak/,to vomit,
hơda,/hədaː/,wild duck,
hơke,/həkɛː/,(of animals) horn,
hơkĕnh,/həkɛɲ/,catfish,
hơmơ̆l,/həməl/,cloud,
hơngiĕng,/həŋjɛŋ/,shoulder,
hơnăm,/hənam/,year,
hơri,/həriː/,"to sing, to chant",
hơđang,/həɗaːŋ/,"(of wood) to split, (of earth) to crack",
hơʼbơ̆l,/həɓəl/,thick,
ih,/ʔih/,you (second person singular),
inh,/ʔiɲ/,I; me,
iĕr,/ʔjɛr/,chicken,
iŭ,/ʔjuʔ/,"sour, vinegary",
jrang,/ɟraːŋ/,lychee,
jri,/ɟriː/,banyan,
jrŭ,/ɟruʔ/,deep,
jrŭm,/ɟrum/,needle,
jê̆,/ɟeʔ/,"near, close
Antonym: ataih",
jê̆,/ɟeʔ/,nearly,
jăr,/ɟar/,papaya sap,
jĭt,/ɟit/,ten,
jơk,/ɟəːk/,grue (green or blue),
jơla,/ɟəlaː/,thorn,
jơ̆ng,/ɟəŋ/,"leg, foot",
ka,/kaː/,fish,
kang,/kaːŋ/,chin,
khei,/kʰɛːj/,"moon, month",
kial,/kjaːl/,wind,
kiĕk,,tiger,
kiĕng,/kjɛŋ/,tail,
kla,/klaː/,tiger,
klak,/klaːk/,"belly, abdomen, intestines, guts",
klo,/klɔː/,husband,
klơm,/kləːm/,liver,
kon,/kɔːn/,"child, offspring",
krong,/krɔːŋ/,river,
kră,/kraʔ/,"(of living beings) old, bơngai 'lŏ kră ― the elders",
kuăl,/kwal/,(of dogs) to bark,
kăp,/kap/,to bite,
kŏ,/kɔʔ/,dog,
kơdâu,/kədəw/,to run,
kơdŭ,/kəduʔ/,back (rear of the body),
kơep,/kəʔɛːp/,centipede,
kơjung,/kəɟuːŋ/,"high
Antonym: kơđeh",
kơmăi,/kəmajʔ/,"machine, hnam kơmăi ― factory",
kơmŏ,/kəmɔʔ/,dirty,
kơne,/kənɛː/,"mouse, rat",
kơpen,/kəpɛːn/,loincloth,
kơpô,/kəpoː/,water buffalo,
kơsoh,/kəsɔh/,to spit out,
kơsĕ,/kəsɛʔ/,"unripe, green, young",
kơting,/kətiːŋ/,bone,
kơtơ̆ng,/kətəŋ/,to hear,
kơđeh,/kəɗɛh/,"low, Antonym: kơjung, short, Antonym: kơjung",
lăm,/lam/,"in, inside, Synonym: tur",
lơ̆p,/ləp/,to flood,
mam,/maːm/,"metal, iron, steel",
meo,/mɛːw/,cat,
moih,/mɔjh/,"mosquito, Synonym: sơmĕch",
muh,/muh/,nose,
mônh,/moːɲ/,one,
măng,/maŋ/,"night, măng hei ― last night",
măt,/mat/,"eye, klong măt ― eyeball",
mĕ,/mɛʔ/,mother,
mŭn,/mun/,pimple,
nhă,/ɲaʔ/,to drink,
nhŭng,/ɲuŋ/,pig,
năm,/nam/,"to go, to come",
năr,/nar/,day,
nơ̆r,/nər/,"language, ʼBai pơhrăm nơ̆r Bahnar KontumKontum Bahnar",
oh,/ʔɔh/,younger sibling,
oĕi,/ʔwɛj/,"to sit, to live, to reside",
pham,/phaːm/,blood,
phĭ,/phiʔ/,"be sated, be full (from eating)",
plei,/plɛːj/,fruit,
plĕnh,/plɛɲ/,"sky, heaven",
plŭn,/plun/,tadpole,
prit,/priːt/,banana,
pông,/poːŋ/,"to swell, to bulge",
păr,/par/,to fly,
pūŋ,,mash from which rice wine was made,
pơ-,/pə/,(added to verbs) causative prefix,
pơdơ̆ng,/pədəŋ/,"to make something stand up, to make upstanding",
pơgar,/pəɡaːr/,garden,
pơgê,/pəɡeː/,morning,
pơkao,/pəkaːw/,"flower, Synonym: rang",
pơlôch,/pəloːc/,to kill,
pơngot,/pəŋɔːt/,hungry,
pơnăr,/pənar/,wing,
pơtăm,/pətam/,to plant,
pơđôh,/pəɗoh/,to explode,
Rađe,/raɗɛː/,the Rade people of Vietnam,
roi,/rɔːj/,fly,
rông,/roːŋ/,village communal house,
răt,/rat/,to buy,
rơh,/rəh/,root,
rơmo,/rəmɔː/,"cattle, cow",
rơpiĕt,/rəpjɛt/,tongue,
rơ̆ih,/rəjh/,"to choose, to select",
sa,/saː/,to eat,
sem,/sɛːm/,bird,
si,/siː/,louse,
sŏk,/sɔk/,hair,
sơgơ̆r,/səɡər/,drum,
sơmĕch,/səmɛc/,"mosquito, Synonym: moih",
sơnglŏng,/səŋlɔŋ/,star,
sơnăm,,Alternative form of hơnăm (“year”),
tanh,/taːɲ/,"to weave, to plait",
teh,/tɛh/,"earth, ground, dirt",
ti,/tiː/,hand,
to,/tɔː/,"that, there",
trôk,/troːk/,mud,
tuh,/tuh/,"to pour, (of animals) to give birth, to lay eggs",
tăng,/taŋ/,bitter,
tŏ,/tɔʔ/,hot,
tơchĕng,/təcɛŋ/,to think,
tơdrong,/tədrɔːŋ/,thing (abstract),
tơmo,/təmɔː/,"stone, rock",
tơpai,/təpaːj/,rabbit,
tơʼbăng,/təɓaŋ/,bamboo shoot,
ăn,/ʔan/,to give,
đak,/ɗaːk/,water,
đe,/ɗɛː/,"3rd person indefinite pronoun, someone",
đon,/ɗɔːn/,ear,
đum,/ɗuːm/,ripe,
đông,/ɗoːŋ/,to float,
ŭnh,/ʔuɲ/,"fire, stove, lantern",
ưh,/ʔɨh/,not (negates meaning of verb),
ưh,/ʔɨh/,no,
ư̆nh,,Alternative form of ŭnh,
ʼba,/ɓaː/,unhusked rice,
ʼbar,/ɓaːr/,two,
ʼbih,/ɓih/,snake,
ʼboh,/ɓɔh/,salt,
ʼbrê,/ɓreː/,red,
ʼbrơ̆m,/ɓrəm/,arrow,
ʼbum,/ɓuːm/,tuber,
ʼbôh,/ɓoh/,to see,
ʼbĕnh,/ɓɛɲ/,full,
ʼbŭ,/ɓu/,to bury,
ʼbơ̆r,/ɓər/,mouth,
ʼlong,/ʔlɔːŋ/,tree,
ʼlơ̆ng,/ʔləŋ/,good,
ʼmaih,/ʔmajh/,"to want, to desire",
ʼmi,/ʔmiː/,rain,
ʼmi,/ʔmiː/,to rain,
ʼmê̆,/ʔmeʔ/,"bad
'mê̆ 'măkugly",
ʼmăng,/ʔmaŋ/,door,
ʼngam,/ʔŋaːm/,sweet,
ʼnhao,/ʔɲaːw/,"to wash (hands, etc.)",
ʼnhot,/ʔɲɔːt/,vegetable,
ʼnhĕt,/ʔɲɛt/,grass,
