L2_orth,L2_ipa,L2_gloss,L2_etym
asu,,dog (animal),
bintuhan,,(Iskubun) star,
bintuqan,,"(Takituduh, Takbanuaz) star",
buan,,moon,
budias,,meteor; shooting star,
ciukutu,,comb,
dahis,,(anatomy) face,
damuh,,dew,
danum,,water,
halum,,pangolin,
hanitu,,ghost (spirit after dead),
hanvang,,cow,
hatas,,penis,
hulbu,,(anatomy) hair,
hupdal,,(anatomy) forehead,
ishailangun,,toy,
ising,,doctor,
itung,,earwax,
kakatu,,spider,
kantundahmali,,football; soccer,
kanum,,(anatomy) chest,
kuskus,,nail,
libus,,forest,
lutbu,,(anatomy) body,
mali,,ball,
mata,,eye (organ),
nanaq,,pus (fluid found in regions of infection),
panadan,/ˈpanadan/,"Cordia myxa, a small tree",
pat,,four,
tama,,father,
tangia,,ear,
tuhu,,(anatomy) buttocks,
tulkuk,,chicken,
uka,,not have,
vivi,,duck,
vividaing,,goose,
