L2_orth,L2_ipa,L2_gloss,L2_etym
beceng,,pistol,
bini,,wife,
bérce,,mired,
captun,,nineteen,
ceban,,ten thousand,
celokat,,long trousers,
cepé,,hundred,
chimenk,,"hemp plant, marijuana, hashish.",
chipowa,,to lie,
cémén,,fearful person,
dikopi,,understand,
duit,,money,
gede,,big,
gedong,,"building, skyscraper, Die mah sekarang kerjanye di",
gokel,,hemp plant,
kali,,river,
kokai,,rich,
kémce,,to eat,
manyun,,dream,
memek,,"(vulgar) cunt, fanny, pussy, twat (the vagina)",
nembak,,to eat without paying the bill,
ngewek,,(vulgar) to have sex,
nimpé,,to steal,
nocéng,,two thousand,
orkay,,"rich guy, rich people",
oskep,,"informant, source",
rokum,,house,
snéki,,to have sex,
tokét,,"breast, tit",
