L2_orth,L2_ipa,L2_gloss,L2_etym
автобус,,"bus, autobus",
банк,,bank (financial institution),
бацӏо,/ˈbat͡sʼo/,"(Bezhta, Khoshar-Khota, Tlyadal) wolf",
бохъ,/ˈboq/,"(Bezhta, Khoshar-Khota, Tlyadal) sun",
гьад,/ˈhad/,"(Bezhta, Khoshar-Khota, Tlyadal) linden, lime tree",
йакӏо,/ˈjakʼo/,(Bezhta) heart,
йалӏо,/ˈjat͡ɬo/,"(Khoshar-Khota) ash, ashes",
йаьчоь,/ˈjæt͡ʃœ/,(Khoshar-Khota) saliva,
йаьᵸчоь,/ˈjæ̃t͡ʃœ/,(Bezhta) saliva,
йаᵸлӏо,/ˈjãt͡ɬo/,"(Bezhta, Tlyadal) ash, ashes",
лъи,/ˈɬi/,"(Bezhta, Khoshar-Khota, Tlyadal) water",
макъо,/ˈmaqʼo/,"(Bezhta, Khoshar-Khota, Tlyadal) tear",
миц,/ˈmit͡s/,"(Bezhta, Khoshar-Khota, Tlyadal) tongue, (Bezhta, Khoshar-Khota,",
наръадуа,,"people, nation",
нацо,/ˈnat͡so/,"(Bezhta, Khoshar-Khota, Tlyadal) louse",
наьчоь,/ˈnæt͡ʃœ/,(Tlyadal) saliva,
оз,/ˈoz/,(Khoshar-Khota) snow,
онох,,cave,
оᵸз,/ˈõz/,"(Bezhta, Tlyadal) snow",
полъе,,field,
ракӏо,/ˈɾakʼo/,"(Khoshar-Khota, Tlyadal) heart",
тӏийо,/ˈtʼijo/,"From Proto-Tsezian *t’ʰɨrǝ., Akin to Chechen тӏай (ṭaj).",
тӏийо,/ˈtʼijo/,bridge,
тӏиро,/ˈtʼiro/,"(Khoshar-Khota, Tlyadal) bridge",
ца,/ˈt͡sa/,"(Khoshar-Khota, Tlyadal) salt",
цаᵸ,/ˈt͡sã/,(Bezhta) salt,
цӏо,,fire,
