L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Dargwa alphabet, written in the Cyrillic script.",
анда,,forehead,
аринж,,measles,
арцан,,bird,
бусурман,,Muslim,
вава,,flower,
варъа,,honey,
галга,,tree,
гурда,,fox,
гьин,,(Southwestern) water,
гӏянжи,,"earth, clay",
дигай,,love,
дубси,,copper,
дубура,,mountain,
дус,,year,
жарма,,bronze,
киласа,,church,
къалай,,tin,
къаркъа,,stone,
кьякь,,hammer,
лезми,,tongue,
лига,,bone,
лямцӀ,,lightning,
мегь,,iron,
мез,,tongue,
мехӀе,,brain,
мижит,,mosque,
миъ,,ice,
мургьи,,gold,
набадари,,carrot,
ниъ,,milk,
сапун,,soap,
хӀи,,blood,
ца,,one,
шин,,water,
шинкьа,,mill,
