L2_orth,L2_ipa,L2_gloss,L2_etym
an-om,[ʔanʔom],six,
ani,,harvest,
aninipot,,firefly,
antad,,gap; distance; space,
ap-at,[ʔapʔat],four,
ayam,,dog,
babaye,[baˈbaːyih],woman or girl; female,
baynti,,twenty,
berde,,green,
bugas,,"milled rice, white rice",
bukid,,mountain,
daywa,,two,
Enero,/ɛˈnɛ.ɾo/,January,
eumot,,moss (plants of the division Bryophyta),
gunting,,scissors,
hangin,[ˈhaːŋin],wind (movement of air),
ina,[ʔinah],"mother (female (human) who parents a child, gives birth",
isaea,[ʔisaˈɣah],one,
kabaong,,coffin,
kutsara,,spoon,
kutsarita,,teaspoon,
lima,[liˈma],five,
mandurukot,,pickpocket,
mata,,eye (organ),
niyog,,coconut,
paeuparan,,"airport
Paeuparan it Godofredo P. Ramos
Godofredo P. Ramos Airport",
pito,,seven,
púeo,,ten,
sais,,six,
siko,,elbow,
siyam,,nine,
tatlo,,three,
timbang,,"to balance, to equate, to partner; to pair",
tipon,,"to collect; to gather, to assemble (non-homogenous",
tueog,/ˈtuɤoɡ/,sleep,
tueog,/ˈtuɤoɡ/,"to be asleep, to sleep off",
tunay,,true; genuine,
uling,,charcoal,
uling,,to make charcoal,
waeo,,eight,
