L2_orth,L2_ipa,L2_gloss,L2_etym
adétka,,"branch, limb (of a tree)",
akíkta,,backwards,
akíxʾą,,starve (suffer from lack of nourishment),
akíxʾątʾa,,starve to death,
aphá,,"hit, strike",
apé,,leaf (of a tree or plant),
asą́pi,/a.ˈsãː.pi/,milk,
até,,father,
atą́sʾe,,"quietly, silently",
awóte,,table (piece of furniture),
axníyą,,feel like killing somebody,
ayóxpeya,,downhill,
azéphįkpa,,nipple (of the breast),
ažų́tka,,kidney,
aǧúyapi,,bread,
aƞptániya,/ã.ˈpta.ni.ja/,air,
bdé,,lake,
bdó,,potato,
botʾá,,"shoot to death, kill by shooting",
chaká,,roof of the mouth,
chamní,,sprout (germinating plant),
chaná,,"crotch, genital area of either sex",
chaphá,,stab (with a sharp object or weapon),
chasmú,,sand,
chatkú,,the place of honor inside a dwelling (the area opposite the doorway),
chaxdí,,"coal, charcoal",
chažé,,name,
chaǧú,,lung,
checá,,thigh,
chegnáka,,breechcloth,
chehúpa,,lower jaw,
chekpá,,"navel, belly button",
chesdí,,"defecate, have a bowl movement, empty one's bowels",
chethí,,build a fire,
cheškámaza,,"policeman, police officer, cop",
cheží,,tongue,
chiyé,,older brother (man speaking),
chupé,,marrow (tissue within bone),
chuwé,,older sister (female speaking),
chuxdí,,syphilis,
chápa,,beaver,
cháǧa,,ice,
ché,,penis,
chéya,,"cry, weep, shed tears",
chąkpé,,knee,
chą́cheǧa,,drum,
chą́kakapi,,chair (piece of furniture),
chį́,,"want, desire",
chį́ška,,spoon,
chų́šoke,,"forest, woods",
cowóhe,/co.ˈwo.he/,abdomen,
doté,,throat,
dową́,,to sing,
gdogdéska,,esophagus,
gdépa,,"vomit, throw up",
hayáke,,"clothes, clothing",
hoxpá,,cough,
hukhúd,,downward,
hutkhą́,,root (of a plant),
há,,"skin, hide",
hó,,voice (of a human or animal),
hú,,bone,
hąpí,,juice,
hąwákhą,,"aurora borealis, northern lights",
hą́,,night,
hą́pa,,shoe,
hįyéte,,shoulder (anatomy),
hų́phe,,crowbar,
idé,/iˈdɛː/,ablaze,
iná,,mother,
inína,,"silently, quietly",
iną́pʾa,,"go out, come out, emerge, exit",
iphíyaka,,belt,
ipákse,,saw (tool for cutting wood),
isdáye,,"ointment, salve, balm",
istó,,arm,
isábye,,shadow,
ithéhu,,forehead,
ithą́chą,,"leader, chief",
ithų́pha,,"be afraid of, be scared of",
itká,,testicle,
ité,,face (front of a person's or animal's head),
iwóžu,,"a hand tool for planting seed, consisting of a digging tool with a box for seed attached",
ixpéya,,"throw away, discard",
ixá,,laugh,
ixáxa,,"ridicule, make fun of",
iyáʾųpa,,"accuse, charge with a crime",
iyéya,,"find, locate",
iyúškįya,,make someone happy,
išákpe,,"pistol, revolver, handgun",
iǧúǧa,,sandstone,
iʾá,,"talk, speak",
kakíža,,"suffer with pain, be in agony",
katká,,choke to death on something,
katʾá,,"knock out, knock unconscious",
kaxníǧa,,"choose, select, pick out",
khodá,,"friend, pal",
khoyéna,,"quickly, rapidly",
khukhá,,"rot, decay",
khukhúše,,"pig, hog, swine",
khuwá,,"chase, pursue",
khéya,,turtle (land or marine reptile with a shell),
khąğí,,crow,
khą́,,"vein, blood vessel",
khą́ta,,plum,
kigná,,"comfort, soothe",
kiksúya,,remember,
kimimina,,butterfly,
kté,,kill,
káǧa,,"make, construct, create",
kįyą́,,fly,
kʾá,,dig (in the earth),
kʾú,,give,
mahédʾųpi,,"undergarments, underclothing, underwear",
makhá,,"earth, soil, dirt",
makháchąchą,,earthquake,
makhápheta,,coal,
Makáxdeca,,"McLaughlin, South Dakota",
makáʾigdi,,skunk oil (used to treat nasal congestion and cough),
manų́,,steal,
masʾóphiye,,"trading post, store, shop",
mathó,,bear,
mathósapa,,black bear,
mathóxota,,grizzly bear,
maxpíya,,cloud,
mayá,,"cliff, bluff",
maštétʾa,,"die from the heat, swelter to death",
mini,,water,
mnibózą,,"cloudburst, downpour",
mnicʾápi,,well (for water),
mnipíǧa,,"beer, ale",
mniskúya,,salt,
mniwášicu,,alligator,
mniwą́ca,,"ocean, sea",
mništášta,,"swamp, marsh",
mnáža,,mountain lion,
mnítʾa,,drown,
Mníšoše,,Missouri River,
Mníšošethąka,,Mississippi River,
