L2_orth,L2_ipa,L2_gloss,L2_etym
aat,,basket carried on the head,
abaga,,(anatomy) shoulder,
abaka,,Manila hemp; abaca,
abangan,,door; doorway,
abii,,(anatomy) lip,
abug,,dust,
adew,,day,
adi,,younger sibling,
aeb,,dust,
agdan,,"ladder, stairs; stairway; staircase",
allang,,servant,
ambak,,frog,
ambew,,mouse,
amey,,father,
amian,,rain of extended duration,
amianan,,north,
amlung,,root used to blacken teeth,
amu,,master,
amu,,monkey,
anak,,"offspring; child (a female or male child, a daughter",
anak-anak,,stepchild,
anaken,,nephew; niece,
andi,,friend (term of address between girls or women),
anggam,,uncle,
antaa,,(interrogative) who,
apug,,lime (for betel),
asawa,,wife,
asin,,salt,
atebey,,sister,
atep,,roof (the cover at the top of a building),
atey,,(anatomy) liver,
atuun,,fire,
awak,,(anatomy) waist,
babuy,,pig,
badi,,knife,
baed,,wave,
baeng,,poison,
baey,,house,
baga,,ember,
baga,,(anatomy) lung,
baka,,(anatomy) jaw,
bana,,husband,
bansi,,thunderstorm,
banwa,,place,
bata,,child; baby,
batad,,corn,
batik,,pig trap,
batu,,stone,
bau,,widow; widower,
baubata,,bachelor,
baud,,pigeon,
bugka,,langsat,
bugti,,different,
buu,,bamboo,
buyag,,woman; girl; female,
daan,,road; path,
daga,,unmarried woman,
dagaa,,(anatomy) chest,
dagat,,sea,
dalid,,large roots,
dallak,,mud,
deun,,leaf,
dila,,(anatomy) tongue,
dingding,,wall,
dua,,two,
dugduga,,joke,
dugi,,thorn,
ebak,,smoke,
ebee,,smoke,
ekang,,owl,
enem,,six,
etak,,bolo,
eteug,,egg,
etew,,human; person,
etew-etew,,idol (religious),
gabii,,yesterday,
gabun,,fog,
gakit,,raft,
galing,,grinder,
gamut,,root (of a plant),
gaygaya,,later,
gebuk,,rotten,
getek,,(anatomy) abdomen,
geya,,(anatomy) forehead,
gieb,,stomachache,
gimbaa,,drum,
ginikanan,,parent,
guangan,,forest,
gusuk,,(anatomy) rib,
iapun,,supper,
idu,,dog,
ikam,,mat,
ilek,,(anatomy) armpit,
ilew,,unripe,
ineem,,breakfast,
iney,,mother,
iney-iney,,stepmother,
inglew,,fever,
inug,,ripe,
ipag,,sister-in-law,
isa,,one,
isda,,mudfish,
isuu,,bedbug,
kabe,,clothes,
kabedes,,pregnant,
kabeg,,fruit bat,
kablang,,enemy,
kadumaan,,relative (of the family),
kadung,,puppy,
kagang,,crab,
kaganu,,(interrogative) when,
kakey,,older sibling,
kan-eman,,sixty,
kani,,here,
kap-atan,,forty,
kaseem,,tomorrow,
kasiaman,,ninety,
katig,,outrigger float,
katluan,,thirty,
kau,,hat,
kawa,,large iron pot,
kawaa,,left,
kawaan,,twenty,
kawad,,large fish hook,
kawauan,,eighty,
kawayan,,bamboo,
kay,,because,
kayad,,basket,
kibee,,dark clouds,
kilat,,lightning,
kiley,,(anatomy) eyebrow,
kilid,,side,
kindaa,,(anatomy) skin,
labana,,soursop,
lambung,,shadow,
lamutlamut,,gnat,
langesa,,blood,
langit,,sky,
lekenlekenan,,(anatomy) knee,
lenek,,turtle,
lesung,,mortar,
letey,,tired,
liag,,happy,
lib-ug,,seed,
lieg,,(anatomy) neck,
ligbes,,mushroom,
lima,,five,
limatek,,leech,
limuken,,dove,
lipug,,bowl,
lua,,tear; teardrop,
lugung,,thunder,
lukes,,boy; male,
lumansad,,rooster,
lungun,,coffin,
lunsud,,town,
lut-ang,,gun,
maaba,,long,
maagkap,,light (in weight),
maagsii,,cold,
maama,,brother,
maaslag,,big,
maawang,,bright; clear,
maawey,,easy,
mabegat,,heavy,
mabegbeg,,strong,
madaem,,deep,
madamee,,thick,
madani,,near,
madeet,,bad,
madeges,,itchy,
madesen,,hard,
madeyew,,good,
madiglem,,dark,
madikilem,,night,
madiu,,far,
maemut,,fragrant,
maenek,,silent,
mag-iisda,,fisherman,
mag-uuma,,farmer,
magastu,,expensive,
magayun,,beautiful,
magtatambaa,,doctor,
maideb,,sharp (point),
maintek,,small,
maitem,,black,
malegdeg,,red,
malig-et,,narrow,
maligsem,,dirty,
malinaw,,peace,
malinis,,clean,
malised,,difficult,
maluag,,wide,
maludewludew,,green,
mamaen,,betel,
mamang,,snake,
mamingaw,,lonely,
manigeen,,old (of persons or animals),
manipis,,thin,
manu,,(interrogative) how much,
manuk,,chicken,
mata,,eye (organ),
