L2_orth,L2_ipa,L2_gloss,L2_etym
aclos,,(Auve) enclosure,
afant,,(Auve) child,
affant,,(Sommepy) child,
agné,,(Auve) lamb,
agniot,,(Sommepy) ring,
agueil,,(Auve) needle,
amin,,"(Auve, Sompuis) friend",
anmin,,(Possesse) Alternative form of amin,
anue,,(Sommepy) today,
aoinne,,(Auve) oat,
auille,,(Sommepy) goose,
aveu,,with,
boué,,(Auve) wood,
brouil,,(Auve) noise,
brûce,,(Auve) brush,
bure,,(Auve) butter,
chairue,,(Sommepy) plough,
chamineil,,(Auve) chimney,
champaignat,,"Champenois
lou champaignatChampenois",
chapiex,,(Auve) hat,
chayère,,(Auve) chair,
cheminze,,(Auve) shirt,
cheveau,,(Auve) horse,
ch'fau,,(Sommepy) horse,
chouse,,(Auve) thing,
cleye,,(Auve) key,
coteye,,(Sommepy) side,
coudre,,(Auve) elbow,
crimme,,(Auve) cream,
dais,,(Auve) finger,
fanme,,(Possesse) woman,
feurnetre,,(Auve) window,
fomme,,(Alliancelles) Alternative form of fanme,
fonme,,(Beru) Alternative form of fanme,
fourmâ,,(Sommepy) wheat,
frinne,,(Auve) flour,
gatiau,,(Auve) cake,
geneuil,,(Auve) knee,
grouette,,(Sommepy) liver,
iau,,(Auve) water,
ieu,,(Auve) egg,
junne,,(Auve) fast,
lou,,"the, lou champaignatChampenois",
lunmière,,(Auve) light,
mariège,,(Auve) marriage,
nana,,(Sommepy) bread,
nouage,,(Auve) cloud,
nouil,,(Auve) night,
nutie,,(Sommepy) night,
obe,,(Auve) tree,
paupier,,(Auve) paper,
pesson,,(Auve) fish,
pleuge,,(Auve) rain,
pleume,,(Auve) feather,
savlon,,(Auve) soap,
seucre,,(Auve) sugar,
voirloup,,werewolf,
