L2_orth,L2_ipa,L2_gloss,L2_etym
ba,,big,
Baji,,A river in Sierra Leone,
bobama,,large swamp,
bole,,courthouse,
buru,,house,
bɛri,,grave,
dumai,,native style of pot,
Faai,,A river in Sierra Leone,
fayi,,rocky stream,
humbɔ,,Alternative form of hɔmbɔ,
hɔmbɔ,,salt,
i,,The meaning of this term is uncertain. Possibilities,
ji,,water,
kiaa,,road,
klaa,,Alternative form of kiaa,
Kum-be-ku,,A stream in Sierra Leone,
Kɔnjabui,,A river in Sierra Leone,
Laai,,A river in Sierra Leone,
Leve,,God,
ma,,mother-in-law,
makiɛ,,good morning,
Mambia,,A river in Sierra Leone,
manja,,chief,
mɛnuwɛ,,The meaning of this term is uncertain. Possibilities,
Nyali-kwɛ,,A hill in Sierra Leone,
Nyaŋgɔ,,A hill in Sierra Leone,
sambai,,shoe,
sanja,,town,
ta,,go,
Widara,,A river in Sierra Leone,
Yambe-kwɛ,,A hill in Sierra Leone,
yi,,Alternative form of ji,
yiba,,(large) river,
Yumbokɔ,,A hill in Sierra Leone,
