L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Chuvash alphabet, written in the Cyrillic script.",
авал,,"long ago, in ancient times",
авалхи,,ancient,
аван,,"good, Synonyms: лайӑх (lajăh), маттур (mattur), Antonyms:",
Австри,,Austria (a country in Europe),
авӑр,,whirlpool,
авӑр,,grind,
авӑт,[ˈaʋət],"to sing (of birds), to cuckoo, to crow (of a cock),",
Азербайджан,,Azerbaijan (a country in Europe and Asia),
айванлан,,"to become stupid, become foolish
Synonym: ансухлан (ans̬uhlan)",
ак,,sow,
ака,,"plowing, plowed arable land, April",
Албани,,Albania (a country in Europe),
алӑ,,hand,
ама,,female,
амант,,"to maim, to cripple, to mutilate",
ампар,,granary,
Андорра,,Andorra (a country in Europe),
анлӑ,,"wide, broad
Synonym: сарлака (sarlak̬a)
Antonym: ансӑр (ans̬ăr)",
анне,,mother,
ансухлан,,"to become stupid, become foolish
Synonym: айванлан (ajvanlan)",
ансӑр,,"narrow
Antonyms: сарлака (sarlak̬a), анлӑ (anlă)",
апат,[aˈbat],"meal, food",
аппа,,sister (older),
ар,,man (adult male human),
ара,,"really, of course",
Армени,,"Armenia (a country in Europe and Asia)
Synonym: Эрмени (Ermeni)",
артакла,,"to caress
Synonym: ачашла (ač̬ašla)",
арҫын,,"man, male human being, husband, spouse",
арӑм,,"wife
Coordinate term: упӑшка (up̬ăška)",
арӑслан,,lion,
ас,,memory,
атте,,father,
атте-анне,,parents,
ача,/aˈd͡ʑa/,child,
ача-пӑча,,"(collective) kids, children",
ачашла,,"to caress
Synonym: артакла (art̬akla)",
аш,,meat,
аш,,to trample down,
аш-какай,,meat,
ашак,,"donkey, ass",
аяк,,(anatomy) side of the body,
аякри,,"remote, distant, Antonyms: инҫе (inś̬e), катари (kat̬ari),",
Беларуҫ,,Belarus (a country in Europe),
Бельги,,Belgium (a country in Europe),
Братислава,,Bratislava (the capital and largest city of Slovakia),
вут,,fire,
вӑрлӑх,,"seed, Synonym: вӑрӑ (vără)",
вӗри,,"hot
Antonym: сивӗ (sivĕ)",
вӗт,,"to singe, to lash, to switch, to whip",
е,,or,
епле,,how,
ешӗл,,"green
Synonym: симӗс (simĕs)",
иккӗ,[ˈikʲːɘ],two,
икӗ,,two,
ил,,to take,
илт,,to hear,
инкек,,"misfortune, trouble, disaster, mischief",
инҫе,,"faraway, distant, remote
Synonyms: катари (kat̬ari), инҫетри (inś̬etri), аякри (ajakri)
Antonym: ҫывӑх (śyvăh)",
инҫе,,far away,
инҫетри,,"remote, distant, Antonyms: инҫе (inś̬e), катари (kat̬ari),",
ирт,,to pass,
ирӗклӗ,,"free, ирӗклӗ ҫӗршыв ― irĕklĕ śĕrš̬yv ― a free country",
йывӑрлӑх,,"difficulty, hardship",
йывӑҫ,,tree,
йытӑ,,dog,
йӑваш,,"quiet, mild, meek",
йӑлт,/ˈjŏlt/,everything,
