L2_orth,L2_ipa,L2_gloss,L2_etym
aba,,seed(s)[2][1],
abena,,born on a Tuesday,
aberanteɛ,[àbìránti],a young man,
abieng,,(Twi) two,
abiesã,,(Twi) three,
aborɔbɛ,,pineapple,
adanko,,(Twi) hare,
adinkra,,adinkra cloth,
adowa,,(Twi) antelope,
afe,,year,
agyinamoa,,cat,
ahenkuro,,capital city,
ako,/ako/,parrot,
Akokono,,Palm Weevil Larvae,
akrong,,(Twi) nine,
akuraase,,rural,
akwaaba,,welcome,
akɔaba,,Alternative form of akwaaba,
anang,,(Twi) four,
ananse,,spider,
anansesem,,(Twi) fable,
ani,,"eye, eyes
M'ani agye
My eyes are brightened (I am happy)
ani den
(having) hard eyes (= tough, not putting up with anything)",
ankaa,,orange,
ankorɛ,,barrel,
anum,,(Twi) five,
anyiwa,,eye,
aprako,,(Kromanti spirit possession language) pig,
aprono,,(Asante) mansonia (Mansonia altissima)[1],
asong,,(Twi) seven,
asĩa,,(Twi) six,
atadea,,a dress or a piece of sewn clothing,
awia,,sun,
awotwe,,(Twi) eight,
ayɛn,,"witch, hag, wizard, sorcerer[2]
Synonyms: ɔbayifo, ɔbaninyɛn, ɔbayɛn",
ba,,(Fante) come,
biakõ,,(Twi) one,
bonsamdua,,"(Asante) African satinwood, yellow satinwood (Distemonanthus",
bɔɔlɔ,,football,ball
den,,"(Twi) hard
nsa yɛ den ― the hand is hard[2]",
dua,,tail,
dua,,tree,
dua,,tree,
dɔkota,,doctor,
ebio,,(Twi) again,
edin,,name,
edu,,(Twi) ten,
edwa,,market,
foforo,,"new, fresh",
gyata,,lion,
hu,,to see,
Indianapolis,,Indianapolis,
kamfo,,(Kromanti spirit possession language) a type of yam,
Kofi,[kòfí],"A male given name meaning ""born on Friday"".",
kotodwe,,(Twi) knee,
kusia,,"(Asante) bilinga, opepe (Nauclea diderrichii)[1], Synonyms:",
kyerɛw,,(Twi) to write,
kɔŋkɔŋsani,[kɔ̀ŋkɔ̀ŋsánĩ],gossip,
me,,I,
mframa,,air[2][1],
mifi,,(habitual) I leave.,
mifi,,(stative) I come from.,
mifi,,(stative) I come from.,
mo,,"ye, you (plural)",
moko,,A spice in Ghana.,
nantwinini,,bull,
Nkran,,Ga people,
nkran,,a kind of ant that can sting severely; fire ant,
nkruma,,(Akuapem) okra[1],
nkwan,,soup,
nom,,"to drink
nom nsu - to drink water",
nsa,,"(Twi) alcoholic beverage, alcohol, liquor",
nsa,,"(Twi) hand, nsa yɛ den ― the hand is hard[2], arm",
nsa,,"(Twi) hand, nsa yɛ den ― the hand is hard[2], arm",
nsafufu,,palm wine,
nsoromma,,star(s),
nsu,,"water
ɔ́-sà-ẁ ǹsú — she collects water
ɔ̀-sá-ẁ ǹsú — she collected water",
obue,,He opens.,
obue,,Does he open?,
obue,,Does he open?,
odidi,,He eats.,
odidi,,Does he eat?,
odidi,,Does he eat?,
odum,,"iroko (Chlorophora spp.); African oak (Oldfieldia africana); African teak, rock elm (Milicia excelsa,[2] syn. Chlorophora excelsa); Nigerian teak",
onipa,,"human being, person[1]
onipa bɔne ― an evil person, rascal, rogue[1]",
Onyankopɔn,,"God, the Supreme Being[1]",
osu,,"rain[2][1]
Synonym: (Fante) nyankom",
otie,,"(Fante, Asante) African nutmeg (Pycnanthus angolensis, syn. P. kombo)[2]
Synonym: (Fante) etsiw",
paki,,(Kromanti spirit possession language) small calabash,
papa,,father,
papa,,kindness,
papa,,kindness,
prako,,pig,
te,,"to understand, perceive",
twe,,antelope,
Twi,,"Twi (a dialect of the Akan language, spoken in Ghana)",
uafɔn,[wáfɔ̀ŋ],You have lost weight.,
uanim,[wu˦nĩm˨],You know.,
uɔfa,,uncle,
uɔfa,,They take.,
uɔfa,,They take.,
wo,,"thou, you (singular)",
wɔn,,they (animate),
yɛn,,we,
ɔbonsam,,"wizard, sorcerer",
ɔbosome,,(Twi) moon,
ɔda,,He dances.,
ɔda,,Does he dance?,
ɔda,,Does he dance?,
ɔdan,,"room, apartment[3][2], Hyponym: asa so, structure,",
ɔfram,,"(white) afara, limba (Terminalia superba)[1]",
ɔhene,,"chief, especially in every town",
ɔhyɛ,,(habitual) he wears,
ɔhyɛ,,(stative) he wears,
ɔhyɛ,,(stative) he wears,
ɔkɔ,,He is gone.,
ɔkɔ,,Is he gone?,
ɔkɔ,,Is he gone?,
ɔkɔtɔ,,crab,
ɔkɔtɔ,,He goes to buy.,
ɔkɔtɔ,,He goes to buy.,
ɔno,,"he, she",
ɔsa,,He dances.,
ɔsa,,Does he dance?,
ɔsa,,Does he dance?,
ɔsoro,,"heaven, sky",
ɔsram,,moon,
ɔwawa,,"obeche, African whitewood (Triplochiton scleroxylon)[1]",
ɛda,,(Twi) day,
ɛhefa,,(Twi) where,
ɛhena,,(Twi) who,
ɛkyɛw,,"(Twi) hat, cap",
ɛno,,it,
