ID,Form,IPA,Gloss,Language_ID
0,ciqav,,"fish
Synonym: (Central, Northern) ciqaw",0
1,ciqaw,,"(Central, Northern) fish
Synonym: ciqav",0
2,hakasi,,doctor,0
3,hikuki,,airplane,0
4,ina,,"(vocative) mother (female (human) who parents a child,",0
5,kacalunga,,lingzhi,0
6,kalidrungudrungulj,,butterfly,0
7,kaljaqudjaljan,/kaʎaquɟaʎan/,rainy season,0
8,kaljuskusan,,(anatomy) fingernail; toenail,0
9,kawkuy,,bitter melon; bitter gourd,0
10,kina,,"mother (female (human) who parents a child, gives birth",0
11,lima,,five,0
12,lima,,hand,0
13,maca,,eye,0
14,matsa,,Alternative form of maca,0
15,pangudalj,/ˈpaŋudalʲ/,"screw pine, pineapple",0
16,peljuq,/pəlʲuʔ/,"to fill, full",0
17,punai,,"turtle dove, pigeon",0
18,qaljic,/qalʲit͡s/,skin,0
19,qam,,pangolin,0
20,qau,,bamboo,0
21,qetsi,,to kill,0
22,qudjalj,/quɟaʎ/,rain,0
23,qutsalj,,forms words relating to fallow land,0
24,quzang,,"shrimp (decapod crustacean), lobster",0
25,sakuc,,forms words relating to transport,0
26,sakuc,,route over which things are moved,0
27,sepatj,,four,0
28,tjenun,,to weave,0
29,tjevus,,sugarcane,0
30,tjulja,/tʲuɬa/,"eel, (slang) penis",0
31,tsaqu,,to know,0
32,vatu,,dog,0
33,vavayan,,woman,0
34,vetsik,,"writing, tattoo, design (carved, beadwork, etc.)",0
35,vitjuqan,,star,0
36,vuk,/vuk/,rotten meat,0
37,zaljum,/zaʎum/,water,0
