ID,Form,IPA,Gloss,Language_ID
0,aañ,,"First person singular personal pronoun: I, me",0
1,abion,,"airplane, aeroplane",0
2,abuil,,"grandmother, grandchild (of a woman), great-aunt, nephew,",0
3,ak,,arroyo,0
4,atuulh,,atole,0
5,aꞌaat,,louse,0
6,aꞌaat,,lousy (infested with lice),0
7,aꞌaaꞌ,,horn,0
8,aꞌnaꞌ,,feather,0
9,aꞌoo,,bone,0
10,babook,,raccoon,0
11,baisɨlh,,coati (clarification of this definition is needed),0
12,bakoon,,heron (clarification of this definition is needed),0
13,batoop,,fish,0
14,bhab,,bean,0
15,bhai,,tail,0
16,bhai,,"cooked, ripe",0
17,bhai,,"cooked, ripe",0
18,bhan,,coyote,0
19,bhaꞌaaꞌ,,golden eagle (Aquila chrysaetos),0
20,bheseer,,calf (young cattle),0
21,biiꞌm,,milk,0
22,bui,,eye,0
23,chiob,,cave,0
24,chiop,,church,0
25,chioꞌñ,,man (adult male),0
26,chiñ,,"mouth, snout, beak, mouth (of a container)",0
27,chiñbo,,"facial hair, beard, mustache",0
28,chiꞌɨɨꞌ,,star,0
29,chua,,white,0
30,chuk,,"black, dark, dirty",0
31,daak,,nose,0
32,ditraato,,"portrait, photograph",0
33,dui,,plum,0
34,duuduꞌ,,(intransitive) rain,0
35,duuk,,rain,0
36,duuk,,present of duuduꞌ,0
37,duuk,,present of duuduꞌ,0
38,dɨboor,,a kind of wasp (clarification of this definition is needed),0
39,dɨbɨɨr,,"land, earth, soil",0
40,dɨɨꞌnniaꞌ,,(intransitive) smoke (tobacco),0
41,dɨꞌnbalh,,jaguar (Panthera onca),0
42,gaa,,field,0
43,gaa,,past tense of gakiaꞌ,0
44,gaa,,past tense of gakiaꞌ,0
45,gaat,,"bow (weapon), bow (music)",0
46,gagoox,,dog,0
47,gak,,"dry, thin",0
48,giodaꞌ,,band-tailed pigeon (Patagioenas fasciata),0
49,gɇꞌ,,"big, large, tall, high, much, many",0
50,gɇꞌ,,present of gaꞌyaꞌ,0
51,gɇꞌ,,present of gaꞌyaꞌ,0
52,ioꞌgiꞌ,,cough,0
53,ipuur,,skirt,0
54,janoꞌm,,rib,0
55,jijii,,"intestines, bowels",0
56,jik,,navel,0
57,jodai,,"rock, stone",0
58,jois,,judge,0
59,joob,,opossum (clarification of this definition is needed),0
60,jur,,heart,0
61,jur,,present of juulhiaꞌ,0
62,jur,,present of juulhiaꞌ,0
63,jɨbɨɨlh,,wind,0
64,kaam,,cheek,0
65,kai,,thigh,0
66,kai,,seed,0
67,kai,,preterite of kaayaꞌ,0
68,kai,,seed,0
69,kai,,preterite of kaayaꞌ,0
70,kai,,preterite of kaayaꞌ,0
71,kakoon,,crow,0
72,karabiñ,,rifle,0
73,koraar,,corral,0
74,Korian,,Durango (a city in Mexico),0
75,kun,,husband,0
76,kurat,,acorn woodpecker (Melanerpes formicivorus),0
77,kuruus,,cross,0
78,kusiiñ,,kitchen,0
79,kuxiir,,knife,0
80,kuꞌuur,,a Cora person,0
81,kɨɨlh,,ankle,0
82,lumaaꞌn,,liver,0
83,mattur,,metate (grinding stone),0
84,muulh,,tortoise,0
85,nab,,prickly pear cactus (clarification of this definition,0
86,nailo,,a plastic cover (clarification of this definition is,0
87,nakmɨlh,,bat,0
88,naksɨr,,scorpion,0
89,naraankas,,"orange, orange tree",0
