ID,Form,IPA,Gloss,Language_ID
0,abich,/ʌβɪʃ/,to eat,0
1,-ad,,Plural (3 or more) pronoun marker.,0
2,ba,,(auxiliary) to be (doing something); forms the present tense,0
3,bagyaed,/βʌx.ˈjaːð/,Partitive plural pronoun; one of them,0
4,bagyow,/βʌx.ˈjɔw/,Partitive dual pronoun; one of them two,0
5,ban'ean,,(indefinite) something,0
6,beaq,,(indefinite) someone,0
7,boechquw,,"(indefinite) a little, a few, some",0
8,chuuchguur,/ʃʊːʃxʊːr/,near,0
9,doew,,skin (of an animal),0
10,gadaed,/xʌ.ˈðaːð/,"First-person plural inclusive pronoun; we, us (inclusive)",0
11,gadow,/xʌ.ˈðɔw/,"First-person dual inclusive pronoun; we two, us (inclusive); you and I",0
12,gaeg,/xaːx/,First-person singular pronoun; I,0
13,gak'iy,,(botany) tree,0
14,gamaed,/xʌ.ˈmaːð/,"First-person plural exclusive pronoun; we, us (exclusive)",0
15,gamow,/xʌ.ˈmɔw/,First-person dual exclusive pronoun; we two (but not you); us (exclusive),0
16,gimeed,/xɪ.ˈmeːð/,Second-person plural pronoun; you all,0
17,gimeew,/xɪ.ˈmeːw/,Second-person dual pronoun; you two,0
18,gur,,Second-person singular pronoun; you,0
19,guur,/xʊːr/,Second-person singular pronoun; you,0
20,ir,,"Third-person singular pronoun; he, she, it",0
21,kaaming,/kɑːmɪŋ/,goat,0
22,kay,,to eat,0
23,lith,,to cook,0
24,maang,,(interrogative) what?,0
25,meybil,,to pray,0
26,mil,,to run,0
27,miniiq,,(interrogative) who?,0
28,mul,,to fall,0
29,nang,,to know,0
30,nig,,fish,0
31,niiw,/niːw/,coconut,0
32,nimen,,chicken,0
33,-ow,,Dual subject pronoun marker.,0
34,pilis,,dog,0
35,pin,/pɪn/,woman,0
36,qaay,,"leg, foot",0
37,qiin,,(interrogative) how many?,0
38,qiir,/ʔiːr/,Third-person singular pronoun; he/she/it,0
39,ra,,(auxiliary) will; forms the future tense,0
40,raan,,Alternative form of raen,0
41,raen,/raːn/,water,0
42,rib,,very,0
43,rifrif,,(anatomy) hand,0
44,salpiy,,money,0
45,sensey,,teacher,0
46,tabinaw,,family,0
47,woq,/wɔʔ/,"road, path",0
48,yaed,/jaːð/,Third-person plural pronoun; they,0
49,yalach,,skin,0
50,yarooch,,skin,0
51,yow,/jɔw/,Third-person dual pronoun; they two,0
