ID,Form,IPA,Gloss,Language_ID
0,adik,[ʌˈdɪk],cattle,0
1,adjidamò,[ʌˈdʒɪdʌˌmoː],squirrel,0
2,akokodjìc,[ʌˈkʊkʊˌdʒiːʃ],groundhog,0
3,amik,[ʌˈmɪk],beaver,0
4,anicinâbemowin,[ʌˌnɪʃɪˈnaːbɛˌmʊˌwɪn],Algonquin language,0
5,cigosi,[ʃɪˈɡʊˌʃɪ],weasel,0
6,cigàg,[ʃɪˈɡaːɡ],skunk,0
7,càngwèci,[ˈʃãːˌɡweːˌʃɪ],mink,0
8,esiban,,raccoon,0
9,ijinikàzo,,she/he is named or called,0
10,kwey,,hello,0
11,kìjig,[kʰiːʒɪɡ],day,0
12,mahingan,,wolf,0
13,mahìgan,[mʌˈhiːˌɡʌn],Alternative spelling of mahingan,0
14,makwa,[mʌkˈwʌ],bear (mammal),0
15,misan,,firewood,0
16,mòz,[ˈmoːz],moose,0
17,nibi,,water,0
18,nibì,,water,0
19,nigig,[nɪˈɡɪɡ],otter,0
20,omàmiwininì,,Algonquin,0
21,opinig,,potato,0
22,padak,,potato,0
23,pejig,[peʒɪɡ],one,0
24,pijiw,[pʰɪˈʒɪw],lynx,0
25,pimàdjiwowin,,"culture, lifestyle",0
26,wagosh,,fox,0
27,wajack,[wʌˈʒʌʃkʰ],muskrat,0
28,wàbicèsè,[ˈwaːbɪˌʃeːˌseː],marten,0
29,wàwàckèci,[ˈwaːˌwaːʃˌkeːˌʃi],deer,0
30,ànìn,,how,0
