ID,Form,IPA,Gloss,Language_ID
0,က,"/ka̰/, /ɡa̰/","Ka, the first letter of the Burmese alphabet, called",0
1,က,"/ka̰/, /ɡa̰/","if, မိုးရွာက ― mui:rwaka. ― if it rains",0
2,က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",0
3,က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",0
4,က,"/ka̰/, /ɡa̰/",to dance,0
5,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
6,က,"/ka̰/, /ɡa̰/","if, မိုးရွာက ― mui:rwaka. ― if it rains",0
7,က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",0
8,က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",0
9,က,"/ka̰/, /ɡa̰/",to dance,0
10,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
11,က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",0
12,က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",0
13,က,"/ka̰/, /ɡa̰/",to dance,0
14,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
15,က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",0
16,က,"/ka̰/, /ɡa̰/",to dance,0
17,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
18,က,"/ka̰/, /ɡa̰/",to dance,0
19,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
20,က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,0
21,ကကုသန်,/ka̰kṵθàɴ/,"(Buddhism) Kakusandha, the 25th of 27 named Buddhas",0
22,ကကုသန်ဘုရား,/ka̰kṵθàɴpʰəjá/,"(Buddhism) honorific form of Kakusandha, the 25th of",0
23,ကကြီး,/ka̰d͡ʑí/,"name of the letter က, the first letter of the Myanmar",0
24,ကက်စီနို,/kɛʔsìnò/,casino,0
25,ကက်ပတိန်,/kɛʔpətèɪɴ/,captain.,0
26,ကက်သလစ်,/kɛʔθəlɪʔ/,"(Christianity) Catholic, croquette",0
27,ကချင်,/kət͡ɕʰɪ̀ɴ/,Kachin.,0
28,ကချေသည်,/ka̰d͡ʑèðè/,dancer,0
