ID,Form,IPA,Gloss,Language_ID
0,'måro,,our,0
1,akava,,this,0
2,beng,,"(theology) devil, Synonym: basaviben",0
3,båro,,"big, great, large, tall, high, long (of time), grand,",0
4,båro,,giant,0
5,dad,,"father, Roman Catholic priest, Synonym: 'måro rašaj",0
6,daj,,"mother, Antonym: dad",0
7,Devel,,"God, Synonyms: o Båro Jekh, dev'lesko dad",0
8,džutano,,Jewish,0
9,džutano,,Jew,0
10,džuvel,,woman,0
11,goro,,"gadjo who has intermarried with a Romani and adopted their lifestyle, sometimes applied to half-breeds
Synonym: (female) gori",0
12,gožvalo,,"wise (especially in an occult sense), knowing, cunning",0
13,gådži,,"gadje (non-Romani), gentile, stranger, alien, woman,",0
14,gådžo,,"gadje, gentile, stranger, alien, man, master",0
15,jekh,,one,0
16,jekh,,"one thing, one person",0
17,jekh,,"one thing, one person, (card games) ace",0
18,jekh,,"a certain, a single",0
19,kåk,,uncle,0
20,kålo,,black,0
21,kålo,,Romani,0
22,maj,,"I
Synonym: me",0
23,manuš,,"man (middle-aged or elderly persons), wife's name for",0
24,melalo,,"dusty, dirty, sweaty",0
25,pani,,"water, body of water, river, lake, stream, sea",0
26,phal,,"brother, friend",0
27,phal,,"paling, rail",0
28,phal,,"paling, rail",0
29,phen,,"sister, sister of mercy, nun",0
30,phureder,,"comparative degree of phuro (“old, aged”)",0
31,phureder,,"elder, eldest, senior",0
32,phuro,,"old, aged",0
33,phuro,,old man,0
34,rakli,,"girl of low degree, farmer's daughter, maidservant",0
35,ran,,"rod, wand",0
36,rašaj,,"clergyman, priest, parson",0
37,rom,,"husband, Antonym: romni",0
38,romano,,"gypsy, gypsy-like, congenial, appealing to Gypsy taste,",0
39,råni,,"lady, mistress",0
40,stifo,,"related by marriage, in-law",0
41,them,,"land, country, country (as opposed to town), earth,",0
42,trušul,,"cross, trail left on the road to indicate to stragglers",0
43,tu,,you (singular),0
44,tume,,you pl,0
45,Vålši,,"Wales
Synonyms: Akava Them, Talano Them, Vålšano Them, Vålšenengo Them, Vålšitika Them",0
46,čaj,,"female child, daughter, girl (only gypsies and gentlewomen)",0
47,čavo,,"male child, boy, son",0
48,čovexanesko,,of the wizard,0
49,čovexani,,"witch, sorceress",0
50,čovexano,,"wizard, sorcerer, magician, Synonyms: gožvalo gådžo,",0
51,čovexerel,,"(transitive) bewitch, enchant
Synonym: čovexerela",0
52,čovexerela,,"(transitive) bewitch, enchant
Synonym: čovexerel",0
53,čovexeriben,,"witchcraft, magic, spell
Synonym: čovexiben",0
54,čovexeribenesko,,"of sorcery, of magic
Synonyms: čovexibenesko, čoveximasko",0
55,čovexiben,,"witchcraft, magic, spell
Synonym: čovexeriben",0
56,čovexibenesko,,"of sorcery, of magic
Synonyms: čovexeribenesko, čoveximasko",0
57,čoveximasko,,"of sorcery, of magic
Synonyms: čovexeribenesko, čovexibenesko",0
58,phral,,,1
59,phral,,,1
60,phral,,,1
