ID,Form,IPA,Gloss,Language_ID
0,aek,,water (clear liquid H₂O),0
1,agak,,to guess (to solve by a correct conjecture),0
2,ahu,,"I (personal pronoun), me (direct object of a verb),",0
3,anak,,"child (a female or male child, a daughter or son)",0
4,anggoni,,"southeast, one of compass points",0
5,angin,,wind (movement of air),0
6,api,,fire (oxidation reaction),0
7,asu,,dog (animal),0
8,babi,,pig (mammal of genus Sus),0
9,barerang,,sulfur (element),0
10,binatang,,"animal (organism), animal (organism other than man)",0
11,bolon,,big,0
12,bosi,,"(physics, chemistry, metallurgy) iron (element)",0
13,bulan,,"moon (largest natural satellite of planet Earth), moon",0
14,dangsina,,"south, one of compass points",0
15,habinsaran,,a place where the sun rises,0
16,hasundutan,,a place where the sun sets,0
17,ina,,"mother (female (human) who parents a child, gives birth",0
18,irisanna,,"northeast, one of compass points",0
19,jarum,,needle (implement for sewing etc.),0
20,jou,,(transitive) to call,0
21,manabia,,"northwest, one of compass points",0
22,monang,,"to win, to gain",0
23,monang,,power,0
24,nana,,pus (fluid found in regions of infection),0
25,nariti,,"southwest, one of compass points",0
26,opat,,four,0
27,padang,,"grass, grassland; plain",0
28,pastima,,"west, one of compass points",0
29,purba,,"east, one of compass points",0
30,tanggal,,"detached, unraveled",0
31,uban,,grey hair (hair with the color grey),0
32,ulos,,"The woven textile of Batak people, commonly used in",0
33,utara,,"north, one of compass points",0
34,ᯀᯀᯩᯂ᯲,,water (clear liquid H₂O),0
35,ᯀᯎᯂ᯲,,to guess (to solve by a correct conjecture),0
36,ᯀᯘᯮ,,dog (animal),0
37,ᯀᯝᯪᯉ᯲,,wind (movement of air),0
38,ᯀᯮᯅᯉ᯲,,grey hair (hair with the colour grey),0
39,ᯅᯒᯩᯒᯰ,,sulfur (element),0
40,ᯅᯬᯘᯪ,,"(physics, chemistry, metallurgy) iron (element)",0
41,ᯉᯉ,,pus (fluid found in regions of infection),0
42,ᯐᯒᯮᯔ᯲,,needle (implement for sewing etc.),0
43,ᯤᯉ,,"mother (female (human) who parents a child, gives birth",0
