ID,Form,IPA,Gloss,Language_ID
0,hwy,[ˈhʷɨ],achiote,0
1,hwykha,,earth,0
2,hwĩsôsôkô,[hʷĩsoˈsok],"book, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me",0
3,khajkhwa,[kʰajˈkʰwa],"sky, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me hwykha",0
4,khẽnẽ,,stone,0
5,mbyry,,"sun, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me hwykha",0
6,ngô,[ˈŋɡo],"water, river, Hwĩsôsôk itha khãm kê wapatá me pá me",0
7,pá,[ˈpʌ],"forest, Hwĩsôsôk itha khãm kê wapatá me pá me ngô me",0
8,thep,,Form of thewe (utterance-medial variant),0
9,thewe,,fish,0
10,ŋó,,water,0
