ID,Form,IPA,Gloss,Language_ID
0,برس,/brʌs/,rice,0
1,بلتی,,Balti language,0
2,ساهار,,the city,0
3,شانكو,,wolf,0
4,پولو,,ball,0
5,چھو,/t͡ʃʰu/,water,0
6,ݨ,/ŋ/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",0
7,ݩ,/ɲun/,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",0
8,ऍ,[e],Used to represent the [e] sound in Balti. [2],0
9,घ़,[ʁ],Used to represent the [ʁ] sound in Balti. [1],0
10,ཆུ,,Tibetan-script spelling of چھو‎ (“water”),0
11,སྒོ,/zɡo/,door,0
