ID,Form,IPA,Gloss,Language_ID
0,במוילנא,,cotton,0
1,לוד,,hail (frozen pellets that fall as precipitation),0
2,לוקיט,,elbow,0
3,ליד,,Alternative reading of לוד‎,0
4,מֵירק,,celery,0
5,משקא,,"A male given name: Mieszko
late 12th century, coin inscription:
משקא קרל פלסק
mška krl plsk
Mieszko king of Poland",0
6,פטא,,heel (part of the foot),0
7,פלסק,,"Poland, late 12th century, coin inscription:, משקא",0
8,קרל,,"king, late 12th century, coin inscription:, משקא קרל",0
9,שטולצי,,stilts (plural form),0
