ID,Form,IPA,Gloss,Language_ID
0,আক,,"(dative-accusative) to it, him",0
1,এখেত,,"here, Synonym: ইয়াত (iat)",0
2,এখেলৈ,,"to this place, পাচে ৰাজা বোলে মোৰ দেশখনিত ঘৰে ঘৰে বজাই",0
3,বাঙ্গনা,/ba.ŋɔ.na/,"brinjal, eggplant, aubergine, 17th or 16th century, ?,",0
4,হঁতে,/ɦɔ̃tɛ/,(used with past suffix -ইল (-il) after the verb.) past,0
5,হতেন,/ɦɔ.tɛn/,"past conditional, would, বাণ্ডিৰ পুতেকে বোলে মঞিঁ যদি",0
6,𑜀𑜦𑜡𑜀𑜨𑜈𑜫𑜍,/kɔ̃kɔ.ɹa/,"crab, 1795, Bar Amra dictionary , 𑜆𑜥𑜋𑜪𑜈𑜠𑜀𑜦𑜡𑜀𑜨𑜈𑜫𑜍𑜀𑜫𑜼pūchaṃbakōkowrak,A",0
