L2_orth,L2_ipa,L2_gloss,L2_etym
અઈં,,"you all, second person plural",
અખ,,eye,
અખર,,"letter, syllable",
અચણુ,,to come,
અજ,,today,
અજમુ,,ajwain,
અઠવાડ઼િયો,,week,
અડી,,two and a half,
અપૂરતી,,"scarceness, lack",
અમલદાર,,"officer, executive, bureaucrat",
અરજી,,request,
અસાં,,exclusive first person plural we,
અસાંજો,,"our, exclusive",
અસીં,,exclusive first person plural we,
આઉં,,I,
આકર્ષણુ,,to attract,
આકાશ,,sky,
આખાણી,,story,
આગ,,fire,
આગગાડ઼ી,,train,
આદુ,,ginger,
આમુ,,mango,
ઉતરણુ,,to come down,
ઉદજન,,hydrogen,
ઉપયોગી,,"useful, helpful, વાંચણ ઉપયોગી આયvā̃caṇ upayogī āyareading",
ઉલટી,,"vomit, throw up",
ઊન,,wool,
ઊનુ,,deep,
ઍસાન,,favor,
એકાંત,,"solitude, aloneness",
એડ઼ી,,(anatomy) heel,
એણ,,"anvil, (anatomy) anvil bone",
ઓકણુ,,to vomit,
ઓગો,,heap of straw,
કચ્છી,,"Kachchi, Kutchi",
કટણુ,,to cut,
કન,,ear,
કબૂલણુ,,to accept,
કમ,,work,
કસોટી,,"test, trial",
કાણુ,,"one-eyed, sandblind",
કુતો,,dog,
કુરો,,"interrogative pronoun; what, which
કુરો થિયોkuro thiyoWhat happened?",
કોટડો,,fort,
કોટમ,,family,
ખાસો,,good,
ગામ,,village,
ગાયનો,,song,
ગાલ,,"talk, matter, tale",
ગિરૉ,,planet,
ગિરો,,Alternative form of ગિરૉ (girɔ),
ચાય,,tea,
ચોંચ,,beak,
જનાવર,,animal,
જીતણુ,,to win,
જીરો,,alive,
જો,,"marks the genitive case:  of, belonging to
કચ્છજો વહીવટી મથક ભુજ આયkacchajo vahīvṭī mathak bhuj āyaKutch's administrative center is Bhuj",
ટોલો,,louse,
ડી,,day,
ડો,,ten,
ડોંગર,,"hill, small mountain",
તરા,,lake,
તળેટી,,foothill,
તારો,,star,
તું,,you,
ત્રે,,three,
દે,,"demon, devil",
દેશ,,country,
ધરતીકંપ,,earthquake,
ધી,,daughter,
ધોનિયા,,world,
નંઢપણ,,"(literally) smallness, childhood, youth",
નંઢો,,small,
નક,,nose,
નચણુ,,to dance,
નદી,,river,
નયો,,new,
નાયણી,,bathroom,
નાલો,,name,
નેરણુ,,to see,
નોતરો,,"invitation, call",
પંખી,,bird,
પંચાયતઘર,,panchayat ghar,
પંજ,,five,
પગ,,"foot, leg",
પલંગ,,bed,
પાં,,inclusive first person plural we,
પાંજો,,our inclusive,
પાણ,,inclusive first person plural we,
પાણી,,water,
પિંઢ,,"own (reflexive pronoun)
પિંઢજો પલંગpiṇḍhajo palaṅgone's own bed",
પૂર,,flood,
પે,,father,
પો,,dung,
બગીચો,,garden,
ભા,,brother,
ભાષા,,"language, speech, dialect, form or style of speech",
ભેણ,,sister,
મંગણી,,a demand,
મંગણુ,,to beg,
મખ,,(insect) fly,
મખણ,,butter,
મચ,,"fire, flame",
મછરદાની,,mosquito net,
મછલી,,small fish,
મછી,,fish,
મટ,,jar,
મઠ,,temple,
મત,,vote,
મન્ની,,cat,
મહાસાગર,,ocean,
માડુ,,"person, man, people",
મીં,,rain,
મીઠો,,sweet,
મુંજો,,"my, mine",
મુઓ,,dead,
મે,,buffalo,
મેં,,"in, inside
ભુજમેંbhujamẽin Bhuj",
મોતી,,pearl,
રણદ્વીપ,,oasis,
રત,,blood,
રતો,,red,
રબ,,God,
રાજધાની,,capital city,
રાત,,night,
રોકણુ,,"to stop, halt, detain",
લંભો,,"long, tall",
લેખ,,article,
વગ,,herd,
વજણુ,,to ring,
વડણુ,,to cut,
વડો,,"big, large, great",
વન,,forest,
વર,,husband,
વરુ,,wolf,
વલણુ,,to plough,
વસણુ,,to rain,
વા,,wind,
વાંકો,,"crooked, zigzag",
વાંચણ,,the act of reading,
વાંચણુ,,"to read
મું કે વાંચણુ આયmũ ke vā̃cṇu āyaI have to read",
વાજો,,instrument,
વાટ,,road,
વાટકો,,bowl,
વાટારુ,,passenger,
વાણ,,boat,
વાર,,hair,
વાર્તા,,story,
વાવટો,,flag,
વિણ-,,"un-, not, વિણલિખ્યોviṇalikhyounwritten",
વૈદ,,doctor,
વૈદપો,,"doctorship, doctorhood",
સદી,,century,
સનુ,,thin,
સપ,,snake,
સમારકામ,,repair work,
સાત,,seven,
હજાર,,thousand,
હજી,,(aspect) still,
હથ,,hand,
