L2_orth,L2_ipa,L2_gloss,L2_etym
dan,,water,
dihat,,third-person quadral emphatic pronoun: “they four”,
dur,,dirty,
gamhat,,second-person quadral emphatic pronoun: “you four”,
gimhat,,exclusive first-person quadral emphatic pronoun: “we four”,
githat,,inclusive first-person quadral emphatic pronoun: “we four”,
him,,to work,
kakaruk,,"chicken, Synonyms: kok, paol",
katapel,,slingshot,katapel
kaukau,,sweet potato,
Likiliki,,"(archaic) New Ireland (an island in New Ireland Province,",
mismuk,,(intransitive) smoke (cigarettes),simuk
paol,,"chicken, Synonyms: kakaruk, kok",paul
Sade,,Sunday,Sande
Tagur,,Saturday,
