L2_orth,L2_ipa,L2_gloss,L2_etym
baro,,"big, wide, long, tall, important",
beng,,"(theology) devil, Synonyms: džungelo, fusuj, dragon,",
blûma,,"flower, Synonym: ludi",
dad,,father,
darmo,,for nothing,
gadžo,,"gadje, peasant, husband",
kalo,,"black, Synonym: kales",
manuš,,"human being, French-Romani",
manuš,,French-Romani,
mlotko,,hammer,
pani,,"Alternative form of paňi (“water; river, lake”)",
paňi,,"water, river, lake",
phen,,sister,
phral,,"brother, comrade",phral
páni,,"Alternative form of paňi (“water”)
1903,  Franz Nikolaus Finck,  Lehrbuch des Dialekts der deutschen Zigeuner, Marburg, N. G. Elwert, OCLC 6712550, page 39:De man páni e grájeske.Give me water for the horse.",
rakli,,"gadjo (non-Romani) girl, gadjo daughter, maidservant",
trušul,,"cross, Synonyms: cajxo, krajco, backbone, spine, acorns",
tu,,you (singular),
tume,,you pl,
wēš,/veːʃ/,forest,
čovaxani,,"witch, Synonyms: broška, heksa",
