L2_orth,L2_ipa,L2_gloss,L2_etym
adogwa'shä',,spoon,
awéoek,,hawthorn,
dago:ji',,cat,
dzago:gi:h,,red-winged blackbird,
dzogä:ga:s,,hickory,
dzoʼäːgaʼ,,raccoon,
dzo’kdaːgö’,,"gray squirrel, Sciurus carolinensis",
dzó:nyödah,,eagle,
dzó:wi:s,,"eastern towhee, Pipilo erythrophthalmus",
dzóäshä’,,great blue heron,
ganödzóhgwanë’,,"fire cherry, pigeon cherry (Prunus pensylvanica)",
gatgwéhsai’s,,"bloodroot, Sanguinaria canadensis",
gayëːthöh,,garden,
gaögä:’,,elm,
ga’dza:sgwa’,,box turtle,
gëdzöh,,fish,
gëhdá’ge:a’,,highbush blueberry,
Hodínöhšö:ni:h,/hodinɔ̃hʃɔ̃ːniːh/,"The longhouse builders., The Iroquois people.",
héhgoːwaːh,,"flint corn, hominy corn, Zea mays indurata",
ji:nyóae’,,bluebird,
jiːyäh,,dog,
jí’dë’ö:h,,bird,
katsistõtaˀs̈æˀ,,strawberry,
nöganyá’göh,,beaver,
o:ya:ji’,,"blueberry, huckleberry",
odegiyá’göh,,buffalo,
ogáwihsö:n,,"billfish, paddlefish, sturgeon",
ogëːsäːt,,"green corn, a fresh ear of corn",
ohdá’ge:a’,,lowbush blueberry,
ohsówi’shä’,,hazel,
onidzogwë’,,"fish hawk, osprey",
o·nekanos,,water,
o·nekanus,,Alternative form of o·nekanos (“water”),
o’dza’,,grass,
o’në:ya’,,bone,
sgayanöne:gë’,,"fisher, Martes pennanti",
shayá’de:s,,"blacksnake, Coluber constrictor",
tistis,,woodpecker,
yeödagwä:sös,,black ash tree,
