L2_orth,L2_ipa,L2_gloss,L2_etym
kimeri,,woman,
آ,/ləmba.alif/,The first other alif letter of the Khowar abjad.,
أ,/həmza alif/,The second other alif letter of the Khowar abjad.,
ا,/alif/,The first letter of the Khowar abjad.,
اباد,,settled,
ادرَخ,,"hillside, slope of a mountain",
اسمان,,the sky,
اسپا,,we,अस्मान्
اشرُو,,tear (drop of clear salty liquid from the eyes),
انگار,,fire,
اوݰٹ,,eight,
اىى,,a snake,
اُتىک,,to enter,
اُوغ,/úːɣ/,water,
اُڅ,,spring (water source),
اِسپُسار,,sister,स्वसृ
اِشپاشُور,,a father-in-law,
اپاک,,(anatomy) mouth,
اڑى,,duck,
ب,/be/,The second letter of the Khowar abjad.,
بازو,,the arm,
برار,,brother,
برُو,/bɾúː/,eyebrow,
برےژاىو,,brother's wife,
بوۨشىک,,to rain,
بىردو,,dead,
بَۨچھوڑ,,a calf,
بُوم,,the earth,
ت,/t̪e/,The fourth letter of the Khowar abjad.,
تَت,,a father,
تھُول,,fat,
ث,/se/,The sixth letter of the Khowar abjad.,
ج,/d͡ʒim/,The seventh letter of the Khowar abjad.,
جم,,"good
‏جم اسوسا؟‌‎jam asusa?Are you good? (How are you?)",
جمےژ,,a twin,
جىگار,,"the liver, the heart, a beloved one",
جَمار,/d͡ʒɑ.mɑ́ːɾ/,son-in-law,
جَواب,,"answer, reply",
ح,/he/,The ninth letter of the Khowar abjad.,
خ,/xe/,The tenth letter of the Khowar abjad.,
خُک,,a pig,
د,/d̪al/,The fifteenth letter of the Khowar abjad.,
داڑُم,,pomegranate,
درونگ,,long,
دون,,a tooth,
دون,,ghee; clarified butter,
دون,,ghee; clarified butter,
دوڑ,,"strong, heavy, forceful",
دوݰ,,"yesterday
‏ہیہ ہسہ موش آسور کوس دوݰ بازارا پوشی استم‎haya hasa moš asur kos doš bazara poši astamThis is the man whom I saw in the market yesterday",
دوݰ,,"ہنون‎ (hanun, “today”)",
ذ,/zal/,The seventeenth letter of the Khowar abjad.,
ر,/re/,The eighteenth letter of the Khowar abjad.,
رأىک,,(of a dog) to bark,
رُؤىک,,(of a plant) to grow,
رےۨشُو,/ɾʱɛ.ʂú/,a bull,
ز,/ze/,The twentieth letter of the Khowar abjad.,
س,/sin/,The twenty-third letter of the Khowar abjad.,
سورُم,,gold,
سَخت,/səxt̪/,"intense, severe",
سَمَندار,,the ocean,
سین,,river,
سےر,/séːɾ/,bridge,
ش,/ʃin/,The twenty-fourth letter of the Khowar abjad.,
شا,,black,
شرون,,"hips, buttocks",
شوت,,an oath,
شور,,hundred,
شُو,,a porcupine,
شُوبىناک,,a spider,
ص,/swad/,The twenty-seventh letter of the Khowar abjad.,
ض,/zwad/,The twenty-eighth letter of the Khowar abjad.,
ط,/toe/,The twenty-ninth letter of the Khowar abjad.,
ظ,/zoe/,The thirtieth letter of the Khowar abjad.,
ع,/æn/,The thirty-first letter of the Khowar abjad.,
غ,/ɣæn/,The thirty-second letter of the Khowar abjad.,
ف,/fe/,The thirty-fourth letter of the Khowar abjad.,
فىل,,an elephant,
ق,/qaf/,The thirty-fifth letter of the Khowar abjad.,
ك,/kaf/,The thirty-seventh letter of the Khowar abjad.,
ل,/lam/,The thirty-ninth and first lam letter of the Khowar abjad.,
لىٔک,,to lick,लिहति
لۓى,,blood,
م,/mim/,The forty-first letter of the Khowar abjad.,
مرَۨچ,,the mulberry tree or its fruit,
موخ,,face,
موش,,"man, husband, ‏‪جم موش نو چنگیر‌‎jam moš na cangirA",
مَس,,"the moon, a month",
مَڅھى,,a fish,
مک,,to urinate,
نشىک,,to sit,
نَن,,a mother,
هوست,,hand,
هَردى,,the heart,
ىومون,,winter,
ىُودُور,,clear sky,
ٹ,/ʈe/,The fifth letter of the Khowar abjad.,
پ,/pe/,The third letter of the Khowar abjad.,
پوۨچ,,a feather,
پَرانُو,,old,
پَژال,,a shepherd,
پُولُوۨشُو,/pu.lú.ʂu/,a flea,
پھوردُو,,"a plant, sapling",
پھى,/pʰíː/,"wooden spade, a shovel used for shovelling snow",
پھُونىک,,to winnow; to separate grain from chaff by tossing,
ځ,/d͡ze/,The fourteenth letter of the Khowar abjad.,
ڂ,/dʐe/,The fifteenth letter of the Khowar abjad.,
څ,/t͡se/,The thirteenth letter of the Khowar abjad.,
چ,/t͡ʃe/,The eighth letter of the Khowar abjad.,
چار,,four,
چُوڑ,,"plait, braid",
چھترار,,"Chitral (a district of Khyber Pakhtunkhwa, Pakistan)",
چھىاک,,a person afflicted with an illness; a patient,
ڈ,/ɖal/,The sixteenth letter of the Khowar abjad.,
ڑ,/ɽe/,The nineteenth letter of the Khowar abjad.,
ژ,/ʒe/,The twenty-first letter of the Khowar abjad.,
ژور,,a daughter,दुहितृ
ژگ,,louse,
ڠ,/ɣæn/,The thirty-third letter of the Khowar abjad.,
ڨ,/qif/,The thirty-sixth letter of the Khowar abjad.,
کاغ,,a crow,
کووور,,pigeon,
کھوار,,Khowar,
کھول,,threshing floor,
گ,/ɡaf/,The thirty-eighth letter of the Khowar abjad.,
گاربىن,/ɡɑːɾ.bíːn/,pregnant,
گاز,/ɡɑ́ːz/,"grass, lawn",
گرانىش,,noon,
گرِۨشپو,,summer,
گوردوغ,,"a donkey, an ass",
گوم,/ɡóːm/,wheat,
گوݱ,,"hole, small dry ravine",
گَمبورى,,"flower, (taboo, medicine) pox",
گَمےۨش,,a buffalo,
ڵ,/ɫam/,The fortieth and second lam letter of the Khowar abjad.,
ھوست,,hand,
ۨشےغُن,/ʂé.ɣun/,the liver,
ۨچھُؤى,,hunger,
ۨچھےتُر,/t͡ʃʰɛ́.t̪uːɾ/,a field,
ݮ,/ɖʐe/,The twelfth letter of the Khowar abjad.,
ݯ,/dʐe/,The eleventh letter of the Khowar abjad.,
ݰ,/ʃin/,The twenty-fifth letter of the Khowar abjad.,
ݱ,/ʐe/,The twenty-second letter of the Khowar abjad.,
