L2_orth,L2_ipa,L2_gloss,L2_etym
α,/a/,feminine nominative singular of ο,
Α,,The first letter of the Tsakonian alphabet.,
αμέρα,/aˈme̞ra/,day,
βότσχε,/ˈvotʃe/,"grape, wine",
βου,/vu/,ox,
γουναίκα,[ɣuˈne̞ka],woman,
γρούσσα,/ˈɣɾusːa/,language,
εζού,/e̞ˈzu/,"I, me, my",
εκιού,/e̞ˈcu/,"you, your",
εμού,/eˈmu/,second person plural personal pronoun: you,
επφέρζι,/e̞ˈpʰe̞ʒi/,yesterday,
θάσσα,,the sea,
καούρ,/kaˈur/,"well, alright",
κάτου,/ˈkatu/,"down, below, beneath",
κούε,/ˈkue̞/,dog,
κούλικα,/ˈkuʎika/,cow,
λιούκο,/ˈʎuko̞/,wolf,
μάλι,/ˈmaʎi/,apple,
μάτη,/ˈmati/,mother,
νάμου,/ˈnamu/,"first person plural personal pronoun: we, us, our",
νι,/ɲi/,"third person singular personal pronoun: he, she, it,",
νιούμου,/ˈɲumu/,"second person plural personal pronoun: you, your",
νιούτθα,/ˈɲutʰa/,night,
ο,/o̞/,(definite) the,
ούρα,/ˈura/,hour; time,
ποκήρι,/poˈciri/,glass (drinking vessel),
σάμερε,/ˈsame̞re̞/,today,
σάτη,/ˈsati/,daughter,
σι,/si/,"third person plural personal pronoun: they, them, their",
σχίνα,/ˈʃina/,mountain,
σχίντα,/ˈʃinda/,root,
τάνου,/ˈtanu/,"above, on, up",
τθούμα,[ˈtʰuma],mouth,
τσαι,/t͡se̞/,and,
ύο,/ˈi.o/,water,
