L2_orth,L2_ipa,L2_gloss,L2_etym
'a'e,,foot,
'aiwanawana,,lightning,
'apa'apa,,wing,
'apu,,blood,
'are,,thing,
'asuhe,,rat,
'ate'a,,be dry,
'ate'ate,,be dry,
'e'ewa,,be long,
'eno,,to lie,
'eri,,to dig,
'ewa,,be long,
'iki'iki,,root,
'iki'iki-na,,tail,
'iki'ikira,,be thin,
'imi'imi-na,,tail,
'irijo,,dolphin,
'isu,,to move,
'ora'ora,,ashes,
'oto,,spear,
'oto,,to throw,
'u'u,,finger,
'uru,,blind,
aahe,,flood,
aahe,,to flow,
aahura,,to dig,
Aake,,anchor,
aakiu,,to sink,
aapota,,egg,
aapu,,blood,
aara'a,,be steep,
aaraha,,chief,
aaroka,,be wide,
aasi,,salt,
aawara,,ten,
ahi,,a dress,
ate'ate,,be dry,
eero,,flame,
eeta,,one,
ewa,,long,
ewa,,be tall,
haata'ania,,to show,
hai,,four,
haiara,,to fight,
hairasoa,,day,
hairatoa,,day,
haitatapa,,to play,
haka,,boat,
hana,,to eat,
hanara,,food,
hanua,,"land, forest, bush, territory, country",
haoru,,be new,
haraa,,to wash,
harisi,,grass,
hatara'i,,to float,
hau,,stone,
hauhau'a,,be thick,
hepehepe,,butterfly,
hi'a,,be heavy,
hiikoo,,to play,
hinasu,,meat,
hinasuna,,skin,
ho'o,,to bark,
hoe,,friend,
honu,,be full,
huaraa,,crocodile,
huka,,wife,
hura,,month,
iihihu,,feather,
iihihu-na,,feather,
iira,,mountain,
iire,,mountain,
iirora,,canoe,
iisu,,to count,
iki'ikira,,be thin,
kae,,to lie,
kahu,,river,
kaika'i,,hand,
kakake,,swamp taro,
kakawe,,string,
kapu,,cup,
karahini,,near,
kari,,octopus,
kasu,,be rotten,
kato,,basket,
ke'e,,to bite,
keni,,woman,
ko'ako'ara,,yellow,
ko'u,,to drink,
koko,,be narrow,
koko'ara,,yellow,
koko'osu,,be short,
kosu,,back,
kui,,dog,
kukua,,chicken,
ma,,and,
ma'a,,extinguished,
ma'a,,be dry,
ma'ahini,,to scratch,
ma'asu,,forest,
ma'asu,,to sleep,
ma'ima'i,,basket,
ma'u,,to fear,
maa,,eye,
maaku,,nominative singular first-person possessive of maa,
maara,,sore,
maasika,,worm,
mae,,to die,
maimami'a,,salt,
mako,,earth,
mama,,father,
mamaku,,nominative singular first-person possessive of mama,
mamarawa'a,,green,
mane,,man,
manuhuto,,to breathe,
mara,,be ashamed,
marika,,fish,
marimari,,be sweet,
masi,,to laugh,
masika,,small,
mata,,be ripe,
mauri,,to live,
me'etani,,night,
mea,,tongue,
mera,,child,
moa,,to vomit,
mokamoka,,dust,
momona,,fat,
morimori'a,,be round,
musu,,to spit,
na,,the,
namo,,lake,
napo,,grasshopper,
nara,,to cry,
ni'irae,,to think,
niho,,tooth,
nima,,house,
nima,,five,
nomi,,to suck,
nonorohi'a,,red,
nusu,,mouth,
nuu,,to sing,
nuuha,,song,
ooho,,to fight,
oohu,,sugarcane,
oone,,sand,
oopa,,belly,
ooru,,three,
ooto,,to meet,
ootooto,,be straight,
paak,,park,
paina,,be big,
panipani,,wall,
pano,,nose,
papa,,grandchild,
papaku,,nominative singular first-person possessive of papa,
paparahi'a,,white,
para,,fishhook,
para,,be white,
para'au,,to swim,
parapara,,white,
pau,,head,
peri,,to thieve,
pipiri'a,,be dirty,
piripiri,,be dirty,
pisu'a,,be wet,
Pita,,"A male given name, equivalent to English Peter.",
po'e,,to twist,
po'era,,leaf,
po'ota'i,,to turn,
poiha,,shouting,
poo,,pig,
poonmera,,umbilical cord,
pooruru,,to kneel down,
poro,,husband,
pote,,be full,
pupuruhi'a,,black,
purupuru,,star,
ra'au,,to walk,
raa,,to go,
rae,,liver,
rahu'a,,be old,
rakaraka,,be warm,
raraha,,thigh,
rararaa,,sky,
raro,,"sky
Synonym: rararaa",
rasu,,smoke,
rata,,name,
rato,,sun,
ratosu,,sunset,
rawako,,flying fox,
reesia,,to see,
rete,,be good,
riikoo,,to play,
rio,,to look,
roho,,to fly,
roroa,,ear,
roto,,fruit,
roto,,to swim,
rotoha,,swimming,
ru'u,,to hunt,
rua,,two,
si'ini,,to smell,
siri,,to hunt,
sisiho,,wind,
sisima-na,,skin,
sisini,,coconut leaf,
sisiu'a,,be cold,
soro,,salt,
suna,,fire,
susu,,breast,
susuri,,bone,
suu,,shoe,
suunia,,to burn,
ta'aa,,be bad,
tahi,,to leave,
tai,,one,
tai,,to sew,
tai,,to sew,
taitani,,day,
tapa,,to cut,
tara,,road,
tataka,,flower,
tatare,,animal,
tau,,to give,
teetee,,mother,
teiporo,,table,
teke,,to fall,
tete,,pebble,
teteku,,nominative singular first-person possessive of teetee,
teweri,,table,
to'a,,to have sex,
to'o,,be sharp,
to'oru,,to sit,
tohi,,room,
toi,,penis,
toma,,to be limp,
topi,,to cut,
topo,,be silent,
tou,,heart,
toʻi,,to work,
uiha,,throwing,
uu,,louse,
uuhi,,yam,
uuhi,,to blow,
uununu'a,,be smooth,
uupu,,to swell,
uura,,crayfish,
uururu,,knee,
uuta,,rain,
uute,,rain,
wa'i,,hurt,
wahawaha,,cloud,
wai,,fresh water (clear liquid H₂O),
waisi'a,,animal (used in compounds),
wapusu,,rainforest,
wareta,,rope,
wari,,uncle,
warita,,be old,
waro,,rope,
Warutahana,,Eight-foot long snake spirit.,
wawaha,,cloud,
weewee,,baby,
weo,,be tired,
wera,,child,
ʻai,,"stick, tree",
