L2_orth,L2_ipa,L2_gloss,L2_etym
abo,,or,
adresa,,address (direction for letters),
Afričan,,African (man),
Afričanka,,African (woman),
Afrika,,Africa,
akuzatiw,,(grammar) accusative case,
Albanska,,Albania (a country in Europe),
ale,,but,
apryl,,April,
Awstralčan,,Australian (man),
Awstralčanka,,Australian (woman),
Awstralija,,Australia (a continent),
Awstralska,,Australia (a country in Oceania),
awto,/ˈau̯tɔ/,"automobile, car, 1951,  Richard Iselt,  Z brěmješka",
awtor,/ˈawtor/,author,
Azija,,Asia,
baba,,"old woman, grandmother, midwife, dough, pastry, pelican",
baćon,,stork (bird),
banja,,"something bubbly, pumpkin, jug",
běły,,white,
biblioteka,,library,
bić,,to beat,
bjedro,,"loin, thigh, hip",
błóto,,"mud, dirt",
błysk,,lightning,
bóh,[bɔx],god,
Bohachwał,,A male given name.,
bohaty,,rich,
Bohuchwał,,A male given name.,
ból,,pain,
boran,,ram,
bozanka,,elder (Sambucus),
bratr,,brother,
brěza,,birch,
brjóh,,"shore, coast",
brjuch,,belly (abdomen),
bród,,ford,
broda,,"beard, chin",
brodaty,,bearded,
bróna,,harrow,
bróń,,weapon,
brózda,,furrow,
Budyšin,/ˈbudɨʃin/,Bautzen,
być,,to be,
bydło,,"residence, domicile",
cachor,,Any sedge of the genus Cyperus.,
cej,/t͡sɛi̯/,The name of the Latin-script letter C.,
cybla,,onion,
cycak,,mammal,
č,/t͡ʃ/,"The fourth letter of the Upper Sorbian alphabet, called čej and written in the Latin script.",
čakać,,to wait,
čapla,,heron,
čas,,time,
čej,/t͡ʃɛi̯/,The name of the Latin-script letter Č.,
čeledź,,"servants, menials",
čerstwy,,fresh,
čerw,,"worm, maggot",
čerwjeny,,red,
česć,,"honor, esteem",
čěski,,Czech,
činić,,"to do, to make",
čisty,,"pure, clean",
čitać,,to read,
čłowjek,,man (human),
čołm,,boat,
čoło,,"forehead, top",
čorny,,black,
črjewo,,"gut, bowel, intestine",
črjop,,potshard,
ć,/t͡ʃ/,"The fifth letter of the Upper Sorbian alphabet, called ćet and written in the Latin script.",
ćelo,,calf (young bovine),
ćepać,,to beat,
ćežki,,heavy,
ćěło,,body,
ćěsto,,dough,
Dalmaciska,,Dalmatia,
Danska,,Denmark,
delnjoserbski,,Lower Sorbian,
dešć,,rain (condensed water falling from a cloud),
dłóń,,palm,
dno,,bottom,
dobry,,good,
dołhi,,long,
drasta,,clothing,
drjewo,,"wood, lumber",
droha,,Alternative form of dróha,
dróha,,road,
drózn,,thrush,
druhi,,second,
durje,,door,
dwaceći,,twenty,
dwaj,,two,
dwanaće,,twelve,
dym,,smoke,
dź,/d͡ʑ/,"The seventh letter of the Upper Sorbian alphabet, called dźej or dźet and written in the Latin script.",
dźensa,,today,
dźeń,,day,
dźesać,,ten,
dźesaty,,tenth,
dźewjatnaće,,nineteen,
dźewjaty,,ninth,
dźewjeć,,nine,
dźěćatstwo,,childhood,
dźěćo,,child,
dźěćowstwo,,childhood,
dźěd,,grandfather,
dźěłać,,(intransitive) work,
dźěra,,"hole, cavity",
dźowka,[ˈd͡ʒou̯ka],"daughter, maid; female servant, especially on a farm",
eł,/ɛu̯/,The name of the Latin-script letter Ł.,
eř,/ɛʃ/,The name of the Latin-script letter Ř.,
Estiska,,Estonia,
fonem,,phoneme,
francoski,,French,
Färöje,,Faroe Islands,
had,,"snake, serpent",
Hadam,,"A male given name, equivalent to English Adam.",
hawron,,rook (Corvus frugilegus),
Hawštyn,/ˈhau̯ʃtɨn/,"A male given name, equivalent to English Augustine.,",
hdy,,when,
hdźe,,where,
hebrejski,,Hebrew,
hić,,to go (on foot),
hlina,,clay,
hlista,,tapeworm,
hłós,,voice,
hłowa,,head,
hnězdo,,nest,
hnida,,nit (egg of a louse),
hojawa,,sanicle (any plant of the genus Sanicula),
hołb,,"dove, pigeon",
homoła,,(botany) spadix,
horb,,"hump, hunch",
horbaty,,"humpbacked, hunchbacked",
