L2_orth,L2_ipa,L2_gloss,L2_etym
baba,,father,
chakurya,,food,
chala,,finger,
chowero,,"bathroom, toilet",
chuma,,"iron, ironware",
duka,,(Nsimbwa) shop,
inswi,,fish,
jamaa,,"relative, family member, (in the plural) family",
jembe,,hoe,
jini,,"genie, jinn, spirit",
juwa,,sun,
kamana,,because,
kati,,middle,
kazi,,"work, business",
kifuwa,,chest (thorax),
kifyu,,knife,
kinani,,what,
kinja,,rainy season,
kinu,,"thing, object",
kirangazi,,dry season (approximately October to December),
kisi,,darkness,
kisimana,,"kid, child",
kisirwa,,island,
kiswa,,head,
kitabu,,book,
konta,,because,
kontu,,thousand (used only for money),
kumbi,,circumcision ceremony,
kuzimu,,"graveyard, place where the dead are",
lozya,,shop,
lukuni,,firewood,
lulemba,,afternoon,
lulimi,,tongue,
lupenu,,veranda,
luwa,,flower,
luwavu,,side,
luwimbi,,wave,
maala,,place,
maera,,flood,
mafuta,,"oil, grease, fuel, petrol",
maji,,water,
malwazo,,pain(s),
masiwa,,milk,
mbuzi,,goat,
moto,,fire,
mpaja,,thigh,
muja,,slave,
muka,,wife,
mukwe,,parent-in-law (father-in-law or mother-in-law),
munu,,person,
muti,,tree,
mviri,,shadow,
mvunyo,,lip,
mwaka,,year,
mwala,,stone,
mwana,,child,
mwanamuka,,woman,
mwananlume,,man (male human being),
mwango,,mountain,
mwari,,girl,
mwezi,,moon,
mwiri,,body,
mwivi,,thief,
nani,,who,
ndoo,,"bucket, pail",
nembo,,elephant,
nfalume,,"king, chief",
ng'ombe,,"cow, ox",
ngalawa,,sailboat,
ngoma,,drum,
nguo,,"fabric, cloth",
njira,,"path, way, road",
njiwa,,"pigeon, dove",
njukulu,,grandchild,
nkate,,bread,
nkolakazi,,worker,
nlamu,,brother-in-law,
nloto,,dream,
nlume,,husband,
nlungu,,god,
nnazi,,coconut palm,
nrimbu,,well,
nryango,,door,
nsanga,,sand,
ntume,,(religion) prophet,
nvula,,rain,
nyavu,,fishing net,
nyoka,,snake,
nyuki,,bee,
nyumba,,house,
nyuni,,bird,
nzungu,,white person,
rifuko,,coast,
rii,,egg,
rino,,tooth,
ripupa,,fin,
riso,,eye,
rivereko,,sling to carry a baby; child carrier,
rivu,,ash,
riwe,,stone,
rosi,,smoke,
sambi,,now,
sowera,,"speak, say",
suku,,day,
tanga,,sail,
unoni,,(Nkojo) sap,
urokozi,,sap,
wawa,,Alternative form of baba,
were,,breast,
wifi,,sister-in-law,
wingu,,cloud,
zina,,name,
