L2_orth,L2_ipa,L2_gloss,L2_etym
jamy,,tail,
jaê,,nest,
-je,,out of (stimulus),
karaxu,,spoon,
karinhô,,tobacco,
kawa,,mortar,
kubẽjaê,,hammock,
kubẽta,,blanket,
kurê,,"hatred, to hate, to quarrell, to fight",
kurêje,,because,
kàx,,"knife, machete, metal, Kàx o adjujayry kurêje apa ngêk.You",
kẽn,,stone,
mokokti,,electric eel,
ngêk,,"pain, to hurt, sour",
ngô,[ˈŋo],water,
pyka,,earth,
ry,[ᵊˈɾɯx],"long, Kàx abẽn kuràm ry karêrê mex.The longer knife",
tep,,fish,
tey,,stinger,
xibôrô,,onion,
êtuwa,,lizard,
