L2_orth,L2_ipa,L2_gloss,L2_etym
آمس,/aːmɪs/,"yesterday, Synonym: البَارِح‎",
أنتما,,"you (plural, you all)",
احنا,,we (subject pronoun),
اسم,,"name, ‏شسمك ؟‎‎šismikWhat's your name?, noun, title,",
البارح,/(ɪ)l.baːrɪħ/,"yesterday, Synonym: آمِس‎",
البارح,/(ɪ)l.baːrɪħ/,yesterday,
انا,,I,
انت,,you,
ب,,"with, ‏نحب قهوة بالحليب‎ ― nḥib qahwa b-li-ḥlīb ― I",
باش,,added to an imperfect (present) verb form to express future tense: will,
باهي,,good,
برشا,/bar.ʃa/,"very, ‏نحبك برشا.‎‎ ― nḥebbek barša. ― I love you a",
برشا,/bar.ʃa/,"a lot of; much; many, ‏كليت برشا كسكسي.‎‎ ― klīt barša",
تونسي,,Tunisian,
تونسي,,Tunisian Arabic language,
دوبلاش,,"a little, a little bit, slightly, to a small extent",
سمى,,"(ditransitive) to name, to call, to designate, to denominate
‏شسميت ولدك؟‎‎šsammīt wildik?How did you name your son?",
في,/fi/,"in, ‏تسكن عايلتي في سوسة‎ ― tuskun ʿāyilti fi sūsa",
فين,,(interrogative) where?,
كرهبة,/karahba/,car,
كلسيطة,,a sock,
مزيان,,"pretty, beautiful",
مش,/muʃ/,"not, ‏آنا مش تونسي.‎‎ʾāna muš tūnsi.I am not Tunisian.",
مشكل,/muʃ.kul/,problem,
مع,/mʕa/,"with, together with, in the company of, ‏تحبشي تجي",
معدنوس,/maʕ.dnuːs/,parsley,
منڨالة,/mun.ɡaː.la/,watch,
هم,,"them, their",
هما,,they,
هو,,he (subject pronoun),
هي,/hij.ja/,she (subject pronoun),
و,,"and
‏حَاجْتِي بْقْلَمْ وكَرّاسَة‎ ― ḥājtī b-qlam u karrāsa ― I need a pencil and a copy-book.",
