L2_orth,L2_ipa,L2_gloss,L2_etym
aishmang,,man,
entsa,,Alternative form of entza (“water; river”),
entza,,"terrestrial water : water from the earth, for example river-water or the water that fills a swamp",
namak,,fish,
nuwa,,woman,
yumi,,"celestial water : water from the sky, i.e. rainwater, or — under certain circumstances — water from a river which is used in making manioc beer",
yuwi,,"pumpkin, gourd",
