L2_orth,L2_ipa,L2_gloss,L2_etym
arỳjhy,,"rice, Cô te arỳjhy jaxir.The water covered the rice.",
ca,,"roast on embers (singular), Incrô na imã tep ca.Roast",
cahuw,,mortar,
caj,,"shaman, healer, witch doctor
Caj tuwre ata te jũm xà ata caprãr ne cute cahôr ne ihpĩn ampo kên ata caxàr mã jũm xà ata pej pyrentu.The young healer healed the sick person by sucking. This way he took out from him the bad thing and the sick person got soon better.",
cuhy,,"fire, Wa ha cuhy prà na hĩ xêt.I will roast the meat",
cukryt,,tapir,
cukôj,,monkey,
cô,,"water, Me cupê cô jamreara.They had no water./There",
cũmtũm,,capybara,
hy,,"seed, Hũmre ata amji mã ampeaj kam hãn ne ampo hy ata",
jahê,,nest,
kẽn,,stone,
paj,,crab,
pỳp,,electric eel,
tep,,"fish, Incrô na imã tep ca.Roast a fish (wrapped up",
wapo,,"knife, machete, Cute wapo caxàr.He draw his knife.,",
xwa,,"knife, machete, Wa apu ixwa gyj.I grind my teeth.,",
