L2_orth,L2_ipa,L2_gloss,L2_etym
bòò,[bòː],banana,
bɔnɔ,[bɾ̃ɔ̃̄],"A girl that has been initiated into the Sande society, a women's secret society in Liberia, Sierra Leone, Guinea and Côte d'Ivoire.",
bɛ,[bɛ],to draw sap from a palm tree,
cá,[t͡ʃá],really,
cá,[t͡ʃá],"to deceive, to fool someone",
cíì,[t͡ʃíì],man,
dyue,[dʲūē],A pesty bird,
dyuě,[dʲuě],to yawn,
dyú,[dʲú],child,
dàɓò,[dàɓò],old lady,
fá,[fá],to lose,
fɛ́ɖɛ́,[fɺɛ́],cap,
gbǒ,[ɡ͡bǒ],house,
gbǒ,[ɡ͡bǒ],to stumble,
gma,[ŋ͡mã̄],law,
gma,[ŋ͡mã̄],"to patch, to sew",
gmàà,[ŋ͡mã̀ː],wife,
gmɛ̀ɛ̌,[ŋ͡mɛ̃̀ɛ̌],chair,
gĩáá,[ɡĩáː],scorpion,
hm̀m̌,[hm̩̀m̩̌],five,
hwìè,[ɣʷìè],road,
hwɔ̌,[ɣʷɔ᷅],canoe,
hwɛ̀,[ɣʷɛ̀],before,
hwɛ̀,[ɣʷɛ̀],to be finished,
hwɛ̌,[ɣʷɛ᷅],chimpanzee,
hĩinyɛ,[hĩ̄ːɲɛ̄],four,
hɔ,[hɔ],"Space filler or pause during conversation, uh, um, er, erm.",
je,[dʒe],jealousy,
kpa,,debt,
kpa,,to carry,
kpá,[k͡pá],(anatomy) bone,
kpá,[k͡pá],to happen,
kpɔ̀ɔ̌,[k͡pɔ̀ɔ̌],"a hedge, a thick bush",
kà,[kà],so,
ká,[ká],crab,
ká,[ká],"to cut open, to operate (surgery)",
kéé,[kéː],eggplant,
kíì,[kʰíì],immature,
kópò,[kópò],cup,
kùìì,[kùìː],stick,
kɔ,[kɔ],to hit with a hammer,
kɛ́,[kɛ́],(anatomy) chest,
kɛ́,[kɛ́],Marks a question.,
mana,[mɾ̃ã̄],a blessing,
mana,[mɾ̃ã̄],to swallow,
mí,[mí],(anatomy) hair,
mɛ̀nɛ̌ìn-hĩinyɛ,[mɛ̀nɛ̌ìnhĩ̄ːɲɛ̄],nine,
mɛ̀nɛ̌ìn-sɔ̃́,[mɛ̀nɛ̌ìnsɔ̃́],seven,
mɛ̀nɛ̌ìn-tã,[mɛ̀nɛ̌ìntã̄],eight,
mɛ̀nɛ̌ìn-ɖò,[mɛ̀nɛ̌ìnɗò],six,
mɛ́ɛ̀n,[mɛ́ɛ̀n],corn,
nyúii,[ɲúiː],ant,
ní,[ní],water,
pàpà,[pàpà],slipper,
pɛ̀ɛ̀,[pɛ̀ː],shade,
sáà,[sáà],pipe,
sé,[sé],arrow,
sìà,[sìà],scissors,
sú,[sú],pestle,
sú,[sú],to grind with a mortar and pestle,
sɔ́ɔ̀,[sɔ́ɔ̀],saw,
sɔ̃́,[sɔ̃́],two,
sɛ,[sɛ̄],snake,
sɛ,[sɛ̄],to carve,
ta,[tʰa],tip (extremity),
tã,[tã̄],three,
vàǎ,[vàǎ],green leaf,
vɛ̃̌,[vɛ̃̌],beard,
wa,[wā],"they, them",
wa,[wā],to break,
wɛ̀,[wɛ̀],to burst,
xwa,[xʷā],(anatomy) hand,
xwìɖì,[xʷɺì],door,
xwɛ̀ɛ̀,[xʷɛ̀ː],(anatomy) fingernail,
zòtà,[zòtà],bottle,
zùù,[zùː],shadow,
ɓaɖa-bùè,[ɓɺābùè],ten,
ɓo,[ɓō],"(anatomy) leg, foot",
ɖò,[ɗò],"a, some",
ɖò,[ɗò],one,
ɖǎ-dyù,[ɗǎdʲù],a small knife,
