L2_orth,L2_ipa,L2_gloss,L2_etym
hãmxa,,field,
koktix,,capuchin monkey,
kuxap,,fire,
kõnã'ãg,,water,
mõ'pot,,(transitive) to divide; to split,
patkup,,rib,
paxok,,maize,
tõmãn,,tomato,
xokãnĩn,,termite,
yĩpkutok,,finger,
ãmãxux,,tapir,
