L2_orth,L2_ipa,L2_gloss,L2_etym
abani,,Alternative form of abanyi,
abanyi,,"criminal, rogue",
abi,,"to have, 1783,  C. L. Schumann,  Neger-Englisches Worterbuch",have
aboma,,"anaconda, Any of various other large constrictors,",
abongra,,sesame seed,
abra,,over,over
abra,,to cross (to go to the other side),over
abrasei,,"the other side, the opposite side",
afdaki,,"shelter, hut, shack",
afersi,,"issue, matter, subject, theme, topic",affairs
afkati,,"lawyer, barrister",
afkati,,"avocado, butter pear",
afkati,,"avocado, butter pear",
afo,,"ancestor, great-grandparent",
AFU,,half,
afu,,half,half
afu,,half,half
afu,,to halve,half
afu,,"must, to have to (auxiliary verb)",have to
afu,,"must, to have to (auxiliary verb)",have to
afèn,,OK (said in resignation),
Aga,/ˈa.ɡa/,"The Hague (a city, the administrative capital of the",
agama,,any of several small iguana species,
agra,,"bullet, Synonym: kugru, shot (metal balls used as ammunition)",
agri,,to agree,agree
agri,,"agreement, contract",agree
agu,,pig,hog
aguti,,"agouti
Synonym: konkoni",
ai,/aj/,eye,eye
ai,/aj/,yes,aye
ai,/aj/,yes,aye
aiti,,eight,eight
aka,,hook,
aka,,"medium to large bird of prey; hawk, eagle, etc.",hawk
aka,,"medium to large bird of prey; hawk, eagle, etc.",hawk
aksi,,"to ask, to request",aks
aksi,,"question, request",aks
aksi,,axe,axe
aksi,,axe,axe
ala,,everything,
alamala,,"everything, everyone",
alanya,,"bitter orange (Citrus aurantium), sweet orange (Citrus",
alanya,,orange (colour),
alape,,everywhere,
alasortu,,all kinds of.,
alata,,rat,rat
alen,,(Atmospheric phenomena) rain,rain
alenbo,,rainbow,rainbow
alesi,,"rice, food",rice
alobi,,"loved, beloved",love
amaka,,hammock,
ambesi,,anvil,
ambeyri,,hand axe,
ambisi,,ambition,
ameti,,smoked ham,
amra,,hammer,hammer
Anansi,,Anansi,
anansi,,spider,
anbegi,,To worship.,
anga,,to hang,
angri,,"hunger, angri e kiri miI am very hungry (literally:",hunger
angri,,"to be hungry, to desire, to crave",hunger
angri,,"eager, desirous",hunger
angribere,,empty stomach,
angribere,,hungry,
Anitri,,(Christianity) Moravian (adherent of the Moravian Brotherhood),
ankra,,anchor,anchor
ankra,,"to anchor, to found, to settle, to stay, to settle",anchor
anu,,"hand, arm",hand
apresina,/apreˈsina/,orange (fruit),
arki,,"to listen, to obey",harken
asaw,,elephant,
asema,/aˈse.ma/,A vampire who has the appearance of an elderly person,
asi,,horse,horse
asi,,"ace (playing card marked with ""A"", having one icon)",horse
asi,,"ace (playing card marked with ""A"", having one icon)",horse
ati,,hat,hat
ay,,Alternative spelling of ai.,
ayti,,eight,acht
ayun,,onion,
bai,/bai̯/,to buy,buy
baisigri,,bicycle,bicycle
baka,,"after, behind",back
baka,,"back, bakasey ― behind",back
baka,,"back, in return, again",back
baka,,back,back
baka,,"to bake, to fry",back
baka,,back,back
baka,,"to bake, to fry",back
baka,,"to bake, to fry",back
bakabaka,,"underhanded, sneaky, secretive",
bakabaka,,afterwards,
bakasey,,"ass, behind",backside
bakawan,,"rear, last one",
bakba,,banana (Musa sapentium),
baki,,"container, tray, tub",
bakra,,"white person, 1757, minutes of the interrogation of",mbakara
bakra,,"relating to a white person, 1840 July 17,  Algemeen",mbakara
Bakrakondre,,"the Netherlands, 1884 October 26,  Algemeen Handelsblad‎[1]",
Bakratongo,,The Dutch language.,
baksis,,"extra amount (as a gift in addition to an amount bought),",baksheesh
balata,,"latex, rubber (material), waistbelt, bullwhip, rubber",balata
balata,,to bullwhip,balata
bambusi,,bamboo,
bana,,"plantain (cooking banana), (colloquial) penis",bana
bangi,/ˈba.ŋi/,"bank (financial institution), stool, bench, sandbank",bank
banku,,(Netherlands) fifty euro,banknotu
banti,,"tire (around a wheel), wheel, tape, belt, strap",
banti,,"to tie, to fasten, to be too tight, to pinch",
barba,,beard,
barki,/ˈbarki/,"beam, rafter, bolt",
barki,/ˈbarki/,"boat, barque",bark
barki,/ˈbarki/,"conspiracy, plot, agreement, scheme",bargain
barki,/ˈbarki/,"(before 1865, obsolete) 100 Dutch guilders, (1865 to",bargain
barki,/ˈbarki/,"boat, barque",bark
barki,/ˈbarki/,"conspiracy, plot, agreement, scheme",bargain
barki,/ˈbarki/,"(before 1865, obsolete) 100 Dutch guilders, (1865 to",bargain
barki,/ˈbarki/,"conspiracy, plot, agreement, scheme",bargain
barki,/ˈbarki/,"(before 1865, obsolete) 100 Dutch guilders, (1865 to",bargain
barki,/ˈbarki/,"(before 1865, obsolete) 100 Dutch guilders, (1865 to",bargain
batra,/ˈba.tra/,bottle,bottle
batyaw,/baˈt͡ʃaw/,salt cod,
baysigri,,Alternative spelling of baisigri,
Bedaki,,Christmas,
bedi,/ˈbe.di/,bed,bed
begi,/ˈbe.ɡi/,"to beg, to pray",beg
begi,/ˈbe.ɡi/,prayer,beg
beiri,,"axe, Synonym: aksi",
beki,,"washtub, salad bowl",
ben,,Verbal marker for the past tense.,been
beni,,bend,bend
beni,,to bend,bend
beni,,to make a turn (change direction),bend
beni,,"bent, crooked, curved (not straight)",bend
bere,/ˈbe.re/,"belly, stomach, womb",belly
berebanti,,abdominal support belt,
bereman,,pregnant woman,
bergi,,"hill, mountain",
beri,/ˈbe.ri/,to bury,bury
beti,,to bite,bite
beti,,"bite, bait",bite
betre,,"better, A moro betre you gwe. ― It is better you leave.",better
betre,,"rather, preferentially",better
betre,,"to heal, to get well",better
bifo,,before,before
bifo,,before,before
bifo,,before (earlier than),before
bigi,/ˈbi.ɡi/,big,big
bigi-ay,,greediness,
bigin,/biˈɡin/,"begin, start",begin
bigin,/biˈɡin/,"beginning, start",begin
bika,/ˈbika/,because,because
bikasi,/biˈkasi/,because,because
bikasi,/biˈkasi/,because of,because
bimba,,"elephantiasis
Synonym: bigifutu",
biri,/ˈbi.ri/,beer,
bita,/ˈbi.ta/,bitter,bitter
bita,/ˈbi.ta/,bile,bitter
bita,/ˈbi.ta/,a type of strong liquor,bitter
bita,/ˈbi.ta/,a type of strong liquor,bitter
blaka,,black,black
blaka,,"blacken, defame, rat on",black
blaw,,blue,
blesi,,to bless,bless
blesi,,blessing,bless
blesi,,blessed,bless
bo,/bo/,Marker for the irrealis mood.,
bo,/bo/,"bow, arch",bow
bo,/bo/,"bow, arch",bow
bobi,/ˈbo.bi/,"breast, boob",booby
bobimofo,,nipple,
bobo,,"dolt, dweeb, wimp",
bobo,,"doltish, sluggish",
bobo,,to behave like a dolt,
boda,,"wedding, party",
bogobogo,,abundant,
bogobogo,,abundance,
boi,,"boy, son, Synonym: manpikin, (colloquial) thing (compare",boy
boiti,,outside,
boiti,,"outside, except, save for",
bokoboko,,"buck,  billy goat",
bokun,,smoked herring,
bon,,tree,
bonboni,,Guianan squirrel (Sciurus aestuans),
bonki,,bean,
bonkoro,,A black person with a (relatively) light skin.,
bonu,,"ritual magic, used by a bonuman (medicine man)",
bonu,,(religion) to practice winti,
bonuman,,"healer, priest",
bori,/ˈbo.ri/,to cook or boil,boil
boro,,"to bore, to cut in line, to intrude (on a party) uninvited",bore
