L2_orth,L2_ipa,L2_gloss,L2_etym
آرو,,today,
افتو,/oftow/,sun,
اكا,/oka/,(Alviri) water,
ام,,this,
او,/ov/,(Vidari) water,
اور,/evr/,cloud,
ایستاره,,star,
اینجیل,/indʒil/,fig,
بترسستن,,(Vidari) to fear,
بخندستن,,(Vidari) to laugh,
بر,,door,
بزرگ,,"large, big",
بمردن,,(Vidari) to die,
بیرا,/biɾɒ/,brother,
بیز,/biz/,goat,
توستان,,summer,
دراخت,/dæˈɾɒːxt/,tree,
دماد,/domɒd/,bridegroom,
زاک,,boy,
زووان,/zuvɒn/,(anatomy) tongue,
زینه,,woman,
شاغ,,"horn, antler",
شو,,night,
لو,/lev/,lip,
میرده,,man (male human),
وازی,,game (playing),
ودر,,good,
چورا,,sheep,
چیشم,,eye,
کنگ,/kæneɡ/,"daughter, girl, gal, lass, maid",
کو,,(interrogative) where,
کیرم,/kiɾm/,worm (insect),
کیه,,house,
گزر,/ɡæzer/,carrot,
گنگوشک,/ɡænɡuʃk/,sparrow,
گیل,/ɡil/,mud,
