L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Abaza alphabet, written in the Cyrillic script.",
а-,,"(definite) article, attached to Abaza words, denoting definiteness.
ажвлара ― až°lara ― The nation.",
аба,,father,
абаза,,Abaza,
абаза,,"Abaza, Abaza person",
август,/av.ɡust/,August,
адабыжьмакъ,[adabəʑmaq],turtle,
Акъва,,Sukhumi,
амгӏа,[amʕa],shoe,
амшын,[aːmʃən],sea,
апрель,/a.prel/,April,
апсыуа,,Abkhazian,
бага,[baɡa],fox,
бгъьы,/ˈbʁʲə/,leaf,
абызшва,,language,
Гвдоутӏа,,Gudauta,
гъар,,captive,
гъынчыльа,/ɣən.t͡ɕə.la/,January,
гьей,[ɡʲej],whale,
гӏапынхъамыз,/ʕa.pən.qa.məz/,March,
гӏвба,[ˀyˑba],two,
-гӏвы,,"suffix, denoting a profession or a performer of an action.",
гӏвыга,[ʕʷəɡa],mirror,
декабрь,/de.kabrʲ/,December,
джвджвага,[d͡ʒʷəd͡ʒvaɡa],laundry,
джыш,[d͡ʒəʃ],onion,
джьындж,[d͡ʒʲənd͡ʒ],plate,
дзхӏвымыгъ,,"sloe, blackthorn, Prunus spinosa, Synonyms: дзхӏвы",
дзы,,water,
дзыгъба,[d͡zəɣba],ship,
закӏы,[zəˈkʼə],one,
-ква,,plural-forming suffix,
ла,,dog,
мазахӏван,/ma.za.ħʷan/,February,
май,/maj/,May,
мартӏ,/martʼ/,March,
мцы,/ˈmt͡sə/,a lie,
ноябрь,/no.jabrʲ/,November,
октябрь,/ok.tʲabrʲ/,October,
па,,son,
пслачва,,fish,
псхӏальыва,[psħaɮəva],"haliva (a Circassian food, fried triangular pasties with mainly Circassian cheese or potato)",
пхынхъа,/pχən.qa/,June,
пхынчыльа,/pχən.t͡ɕə.la/,July,
пщба,[pɕˑba],four,
-ра,,"the infinitive form of a verb, denoting there is no tense",
сентябрь,/sen.tʲabrʲ/,September,
атранспорт,,transport,
хвба,[χʷˑˈba],five,
хпа,[χpa],three,
хӏара,,we (1st person plural pronoun),
цгвы,[t͡sɡʷə],cat,
