L2_orth,L2_ipa,L2_gloss,L2_etym
agujccɨ̈huäx,,(Malacatepec) middle finger,
Amoctztɨꞌam,,Mazatlán,
anicy,,(Ixcuintepec) a person's shadow,
Caanɨɨm,,Tehuantepec,
cruudz,,cross,
Ixquetzp,,Jaltepec,
madzaꞌcruudz,,the Southern Cross,
neꞌpy,,(Malacatepec) blood,
pooox,/poːʃ/,knot,
poox,/poˑʃ/,spider,
pox,/poʃ/,guava,
quejcy,,agouti,
tuuttaj,,(Malacatepec) turkey hen,
Tzaꞌñdüꞌam,,Coatlán,
tzimduc,,(Malacatepec) a kind of small turtle (clarification of this definition is needed),
xɨjccaa,,bobcat (Lynx rufus),
yemc,,(Malacatepec) flame,
yɨɨgoꞌ,,lowland paca (Cuniculus paca),
