L2_orth,L2_ipa,L2_gloss,L2_etym
abʼäj,,"rock, (vulgar) testicles, Synonyms: abʼajal, kowil,",
ab’äj,,stone,
achín,,"man
human being
male person",
aj,,"cane, firework",
ajaw,,"lord, master, owner",
ajmak,,sinner,
ak’wal,,boy,
alinam,,mother-in-law,
aq,,"pig, woodlouse",
Aqʼabʼal,,Night (calendrical sign),
aq’awach,,eye,
Armita,,"Guatemala City, Synonym: Chi Cheʼ, Guatemala, Synonym:",
asaron,,hoe,
atzʼam,,salt,
atzʼan,,Alternative spelling of atzʼam,
atz’am,,salt,
atzꞌan,,Obsolete spelling of atzʼan,
awän,,cornfield,
ayin,,alligator (clarification of this definition is needed),
bʼalam,,jaguar (Panthera onca),
bʼaq,,"bone, needle",
bʼaq,,thin,
bʼatzʼ,,howler monkey,
bʼeyom,,rich person,
cheʼ,,"tree, wood, stick",
cheꞌ,,Obsolete spelling of cheʼ,
chäj,,"pine tree, pine needles",
ch’atal,,table,
ch’eken,,ant,
ch’op,,pineapple,
elekꞌ,,Obsolete spelling of elëqʼ,
elëqʼ,,"theft, robbery, loot, stolen goods",
ichaj,,herb; greens,
ik,,sun,
ik',,moon,
ikej,,Alternative spelling of ikäj,
ikäj,,axe,
ikëj,,Alternative spelling of ikäj,
ik’,,moon,
iquej,,Obsolete spelling of ikej,
ixim,,maize,
ixk’äq,,nail,
ixöq,,woman,
jay,,home,
jukuʼ,,canoe,
jun,,one,
juyu’,,"hill, mountain",
ka'i,,two,
kaji',,four,
kaxlan,,"Spaniard, foreigner",
kaxlan,,"Spanish, foreign",
kej,,horse,
kinäqʼ,,bean,
käq,,red,
kʼakʼ,,Obsolete spelling of qʼaqʼ,
kʼekuʼm,,Obsolete spelling of qʼequʼm,
kʼekuʼm,,Obsolete spelling of qʼequʼm,
kʼekuʼn,,Obsolete spelling of qʼequʼm,
kʼekuʼn,,Obsolete spelling of qʼequʼm,
kʼojom,,Obsolete spelling of qʼojom,
kʼojon,,Obsolete spelling of qʼojom,
kʼokʼ,,Obsolete spelling of qʼoqʼ,
lajuj,,ten,
malax,,"butterfly, moth",
masat,,deer,
mebʼaʼ,,"orphan, poor person",
oj,,avocado,
par,,skunk,
q'ij,,sun,
quinekꞌ,,Obsolete spelling of kinäqʼ,
qʼan,,"stairs, bridge",
Qʼanil,,Venus (calendrical sign),
qʼaqʼ,,"fire, light",
qʼequʼm,,darkness,
qʼequʼm,,dark,
qʼij,,"sun, day",
qʼojom,/ʛ̥oˈχom/,drum,
qʼoqʼ,,fig-leaf gourd (Cucurbita ficifolia),
q’ij,,sun,
róra,,rue (plant),
sakil,,squash seed,
sanik,,Alternative spelling of sanïk,
sanïk,,ant,
saqkïy,,century plant,
saquil,,Obsolete spelling of sakil,
sinaʼj,,scorpion,
sotzʼ,,bat (animal),
syan,,"cat
Synonyms: mes, mis, luʼx",
tzetz,,(archaic) amaranth,
tzʼin,,yucca,
tzʼunün,,hummingbird,
tzꞌin,,Obsolete spelling of tzʼin,
ucꞌ,,Obsolete spelling of ukʼ,
ukʼ,,Alternative spelling of ükʼ,
ulaʼ,,visitor,
ulaꞌ,,Obsolete spelling of ulaʼ,
umül,,rabbit,
uꜭ,,Obsolete spelling of ukʼ,
wo'o',,five,
wonon,,bumblebee (clarification of this definition is needed),
wuj,,paper,
wäy,,tortilla,
wäy,,pimple,
wäy,,pimple,
xajabʼ,,sandal,
xpumuy,,scaled pigeon (Patagioenas speciosa),
yaʼ,,water,
ükʼ,,louse,
üs,,mosquito,
üt,,dove,
ꜫam,,Obsolete spelling of qʼan,
ꜫaꜫ,,Obsolete spelling of qʼaqʼ,
ꜫekum,,Obsolete spelling of qʼequʼm,
ꜫekum,,Obsolete spelling of qʼequʼm,
ꜫohom,,Obsolete spelling of qʼojom,
ꜫoꜫ,,Obsolete spelling of qʼoqʼ,
