L2_orth,L2_ipa,L2_gloss,L2_etym
anak,,"child (a female or male child, a daughter or son)",
anggub,,deep canyon,
angit,,offensive odor of one's armpit,
angka,,story; floor (of a building),
anila,,bee larva,
animora,,hawk,
anniput,,firefly,
annobig,,salamander,
anoos,,soot,
antataro,,caterpillar,
antik,,ant,
apa,,chaff,
apapangig,,(anatomy) jaw,
apaw,,louse,
apdo,,gall; bile,
apin,,protective pad between two things,
aplang,,stem (of a plant),
apli,,(pathology) athlete's foot,
apog,,lime,
apok,,mold,
apoy,,(pathology) carbuncle,
apud,,food between teeth,
apul,,blood,
arabat,,wall,
arad,,fence,
araga,,price; cost,
arakayan,,rapids (body of water),
arakila,,rent,
aran,,name,
arangkat,,fence,
arapap,,ringworm,
arawa,,fishnet,
arayan,,a kind of big basket,
arayon,,relative; family member,
ari,,king,
aribo,,ash,
arigi,,post (pillar),
arigi,,shrimp fat,
arigi,,shrimp fat,
arimarim,,always,
arimburungan,,whirlpool,
arina,,flour,
arisngaw,,vapor; steam,
arit,,tip; sharp point,
aro,,"pestle, pole for pounding rice",
aro,,fog,
aro,,fog,
arog,,creek,
asal,,ancestry; lineage,
asang,,gills (of a fish),
asawa,,"spouse, wife",
asin,,salt,
aso,,odor of urine,
ata,,octopus or squid ink,
atad,,raft,
atay,,(anatomy) liver,
awak,,(anatomy) waist,
awis,,cicada,
ayoba,,corn silk,
baaw,,food prepared for a trip,
baay,,cassava,
babo,,aunt,
baboy,,pig,
baga,,ember,
baga,,(anatomy) lung,
baga,,"boil, abscess; sore",
baga,,(anatomy) lung,
baga,,"boil, abscess; sore",
baga,,"boil, abscess; sore",
bagakwang,,(anatomy) pelvis,
bagang,,(anatomy) molar,
bagi,,fate,
bagis,,brave; courageous; unafraid,
bagkal,,"large, male monkey",
bagko,,(anatomy) vagina,
bagyo,,typhoon; storm,
baka,,cow,
bakang,,bow-legged,
bakat,,basket,
baktin,,piglet,
bakwaw,,pig knuckles,
bakya,,wooden sandal; wooden slippers,
balaod,,law; ordinance,
balyan,,shaman; religious leader,
bandila,,flag,
bangag,,bald,
bangi,,mestizo; person of mixed ancestry (of mixed local and Spanish descent),
bangka,,cane; walking stick,
banisil,,a kind of snail,
banog,,eagle,
bansa,,reputation,
bansa,,unless,
bansiso,,a kind of freshwater eel,
banyaga,,rude; ill-mannered; uncouth; ungentlemanly,
bao,,turtle,
bao,,smell,
bao,,smell,
baong,,coconut shell dipper,
barabay,,rhythm; pattern of music,
baradaw,,dagger,
baragbag,,unfluent (in speaking),
baraka,,soot,
barakat,,ladder for dogs to enter a house,
barangaw,,rainbow,
barasi,,but,
baraso,,(anatomy) arm,
baratok,,woodpecker,
barawang,,hole; pit,
baray,,house,
bari,,price; cost,
barigkasan,,pants,
baringki,,mumps,
baro,,widowed person,
barong,,barong (a kind of bolo),
basayan,,shrimp,
batad,,corn,
batang,,"log, branch (of a tree)",
batasan,,habit; custom; character,
binatang,,"animal (organism), animal (organism other than man)",
bongi,,harelip,
bongit,,dirt on one's face,
bonglos,,milkfish,
bonsiyagan,,east,
book,,piece,
boongon,,pomelo,
boot,,squirrel,
boran,,"moon, month",
boras,,semen,
borawan,,gold,
borokan,,volcano,
borosa,,pocket,
bosaw,,demon,
bosog,,bow (and arrow),
botig,,wart,
bowa,,hammock,
bowangin,,sand,
bowaya,,crocodile; alligator,
bugas,,"milled rice, white rice",
bugkarun,,(anatomy) thigh,
bugsak,,heavy rain; downpour,
buktun,,(anatomy) arm,
burungan,,whirlpool; eddy,
butangan,,jar; container,
butay,,mountain; hill,
ido,,dog,
igang,,rice crust,
ii,,urine,
ila,,(anatomy) mole,
ilaw,,unripe; raw; uncooked,
ilong,,(anatomy) nose,
impis,,birdling; nestling,
ina,,mother,
inagad,,companion,
inagi,,footprint,
inanak,,godson,
inat,,foreskin,
indas,,husband's brother's wife,
init,,sweat,
inog,,ripe (of a fruit),
ipag,,sister-in-law,
ipan,,often,
ipon,,small fish,
isol,,bedbug,
isu,,young child,
ita,,groin,
iti,,chicken feces,
itik,,duck,
itlog,,egg,
iyambong,,supper; afternoon meal,
iyas,,maggot,
iyog,,coconut,
kaban,,chest (container),
kabasan,,shellfish,
kabayo,,horse,
kabdus,,pregnancy,
kabil,,bag,
kablang,,enemy,
laag,,vagrant; homeless; wandering,
laap,,slice,
labay,,sweet potato vine,
labud,,millipede,
ladawan,,image; picture,
lagam,,voice,
lagari,,saw (tool),
lagda,,(anatomy) vagina,
lagkaw,,storehouse,
lagolago,,(anatomy) throat,
lakang,,step,
laki,,industrious; hardworking,
lakway,,creeper (of a vine),
lambo,,string,
lamitan,,riverbank,
lanab,,tide,
lansok,,candle,
lansona,,onion,
lantap,,consciousness; awareness,
linog,,earthquake,
loyaw,,available space,
lungatlungatan,,(anatomy) joint,
lunup,,flood; deluge,
mata,,eye (organ),
matabang,,tasteless,
matakaw,,thief; robber,
mataranak,,family,
siko,,elbow,
siyam,,nine,
taringa,,ear,
tatakup,,door,
