L2_orth,L2_ipa,L2_gloss,L2_etym
Алтай,/altaj/,"Altay, Altai (a mountain range in Central Asia); see Altai Mountains",
арахы,,vodka,
бир,,one,
иир,,"evening, twilight",
кайда,,(interrogative) where?,
кан,,blood,
кан,,"khan, khanate, country",
кан,,"khan, khanate, country",
кожук,,spoon,
комда,,box (In Chelkan),
Кыдат,,China,
кымыс,,koumiss,
май,,May,
мен,,I (first-person singular subject pronoun),
Моол,,Mongolia (a country in inner Asia),
ненъ,,sleeve,
пеш,,five,
суу,,water,
тенъис,,sea,
тили,,tongue,
тӱндӱк,,north,
тӱштӱк,,south,
чаҥы,,new,
чеен,,nephew,
черен,,red,
чыл,,year,
шикир,,sugar,
ыйи,,two,
ыр,,song,
