L2_orth,L2_ipa,L2_gloss,L2_etym
ᱚᱝᱜᱩᱨ,,grape,
ᱚᱠᱛᱚ,,time,
ᱚᱠᱥᱤᱡᱮᱱ,,oxygen,
ᱚᱠᱴᱚᱯᱚᱥ,,octopus,
ᱚᱡᱚ,/ɔd͡ʒɔ/,grandfather,
ᱚᱡᱚᱨ,,"bother, trouble",
ᱚᱡᱚᱨ,,heavy,
ᱚᱣᱟᱝ,,universe,
ᱚᱫᱟᱢ,,otter,
ᱚᱲᱟᱜ,,"home, house",
ᱚᱵᱚᱫ,,"harvest, cultivation",
ᱚᱵᱳᱞ,,weak,
ᱛᱚᱛᱠᱟ,,back of the head,
ᱛᱚᱣᱟ,,milk,
ᱛᱟᱞᱮ,,palmyra palm,
ᱛᱟᱢᱤᱞ,,Tamil language,
ᱛᱟᱥᱟᱫ,,grass,
ᱛᱟᱭᱟᱱ,,mugger crocodile,
ᱛᱟᱯ,,temperature,
ᱛᱟᱹᱨᱩᱵ,,tiger,
ᱛᱤ,,hand,
ᱛᱩᱞᱟᱹᱢ,,cotton,
ᱛᱩᱠᱟᱹ,,"nest
ᱪᱮᱬᱮ ᱛᱩᱠᱟᱹ ― ceṇe tukă ― bird's nest",
ᱛᱩᱨᱩᱭ,,six,
ᱛᱩᱲᱤ,,mustard,
ᱛᱮᱞᱩᱜᱩ,,Telugu language,
ᱛᱳᱚ,,milk,
ᱛᱷᱚᱛᱱᱟ,,cheek,
ᱜᱚᱝᱜᱚ,,Ganges,
ᱜᱚᱥᱟᱸᱭ,,god,
ᱜᱚᱦᱚᱱᱚ,,eclipse,
ᱜᱚᱵᱞᱚ,,gum arabic,
ᱜᱚᱵᱷᱚ,,"center, middle",
ᱜᱟᱛᱮ,,friendship,
ᱜᱟᱤ,,cow,
ᱜᱟᱰᱟ,,"river
Synonym: ᱠᱷᱟᱹᱲᱤ (khăṛi)",
ᱜᱩᱨ,,death,
ᱜᱩᱰᱩ,,rat,
ᱜᱮᱞ,,ten,
ᱜᱳᱞᱚ,,yesterday,
ᱜᱳᱱ,,rat,
ᱜᱷᱟᱱᱴᱟᱲ,,jackfruit,
ᱜᱷᱳᱨ,,buttermilk,
ᱞᱚᱞᱚ,,heat,
ᱞᱟᱞᱴᱮᱱ,,lantern,लालटेन
ᱞᱟᱠ,,lakh,
ᱞᱟᱹᱣᱟ,,"calabash, bottle gourd",
ᱞᱟᱹᱣᱠᱟᱹ,,boat,
ᱞᱩᱛᱩᱨ,,ear,
ᱟᱱᱴᱟᱨᱠᱚᱴᱤᱠᱟ,,Antarctica,
ᱠᱚᱞᱡᱟ,,heart,
ᱠᱚᱠᱚᱨ,,owl,
ᱠᱚᱬ,,angle,
ᱠᱚᱲᱟᱢ,,"thorax, chest",
ᱠᱟᱴ,,"wood, timber",
ᱠᱟᱴᱠᱚᱢ,,crab,
ᱠᱟᱸᱥᱟ,,bronze,
ᱠᱟᱸᱪ,,glass,
ᱠᱟᱹᱣᱰᱤ,,money,
ᱠᱟᱹᱣᱰᱤ,,monetary,
ᱠᱟᱹᱱᱩᱱ,,law,
ᱠᱟᱹᱴᱩᱵ,,finger,
ᱠᱩᱲᱤᱫ,,kite (bird),
ᱠᱮᱞᱥᱤᱭᱟᱢ,,calcium,
ᱠᱷᱤᱲᱠᱤ,,window,
ᱡᱚ,,fruit,
ᱡᱚᱢᱩᱱᱟ,,Yamuna,
ᱡᱚᱸᱰᱨᱟ,,"maize, corn",
ᱡᱟᱹᱯᱩᱫ,,rainfall,
ᱡᱩᱠᱛᱤ,,logic,
ᱡᱷᱟᱨᱱᱟ,,waterfall,
ᱢᱚᱞᱚᱝ,,forehead,
ᱢᱚᱞᱚᱭᱟᱞᱚᱢ,,Malayalam language,
ᱢᱚᱥᱞᱟ,,masala,
ᱢᱚᱨᱟᱴᱷᱤ,,Marathi language,
ᱢᱚᱪᱟ,,mouth,
ᱢᱚᱬᱮ,,five,
ᱢᱚᱬᱮᱸ,,five,
ᱢᱚᱱ,,mind,
ᱢᱟᱛᱠᱚᱢ,,"mahua tree
ᱢᱟᱛᱠᱚᱢ ᱫᱟᱨᱮ ― matkôm dare ― mahua tree
ᱢᱟᱛᱠᱚᱢ ᱵᱟᱦᱟ ― matkôm baha ― mahua flower",
ᱢᱟᱦᱟᱫᱚᱨᱭᱟ,,ocean,
ᱢᱟᱦᱟᱸ,,day,
ᱢᱟᱦᱮᱛᱟ,,calendar,
ᱢᱟᱨᱟᱜ,,peacock,
ᱢᱟᱨᱥᱟᱞ,,light,
ᱢᱟᱹᱱᱢᱤ,,human,
ᱢᱤᱥᱚᱨ,,Egypt,
ᱢᱤᱥᱤᱱ,,machine,machine
ᱢᱤᱥᱨᱤ,,masoor,
ᱢᱤᱨᱩ,,parrot,
ᱢᱤᱫ,,one,
ᱢᱩ,,nose,
ᱢᱩᱡ,,ant,
ᱢᱩᱨᱩᱫ,,flame-of-the-forest,
ᱢᱩᱱᱜᱟᱹ,,"moringa, drumstick tree",
ᱢᱮᱨᱳᱢ,,goat,
ᱢᱮᱫ,,eye,
ᱢᱮᱬᱦᱮᱫ,,iron,
