L2_orth,L2_ipa,L2_gloss,L2_etym
caapúra,,goat,
canuva,,canoe,
chɨkɨ,,dog,
cuaasa,,crow,
cḯna,,husband,
haa,,water,
haká,,reed,
hikuri,,peyote,
hucú,,pine tree,
hukú,,pine,
háca,,reed,
háisï,,white-nosed coati (Nasua narica),
háka,,Alternative spelling of háca (“reed”),
kanari,,guitar,
kapɨwi,,lynx,
ketsɨ,,fish,
kwichi,,worm,
kɨye,,tree,
mara'akame,,wizard,
maxa,,Obsolete spelling of máxa,
mayá,,put,
michu,,cat,
muxá,,sheep,
máacu,,mango,
máaye,,mountain lion (Puma concolor),
máxa,,deer,
naraacáxi,,orange (fruit),
naví,,skin,
naxí,,"ash, lime (calcium oxide)",
není,,tongue,
Pampariyutsi,,Thank you a lot,
períicu,,parakeet,
páatu,,duck,
péru,,but,
púti,,"can, tin",
quesḯ,,fish,
quiiténi,,doorway,
quéexiu,,cheese,
quíi,,"house, roof",
ranucaꞌáatu,,three days ago,
rápi,,pencil,
réesi,,milk,
ríma,,file (tool),
sapú,,sapote,
sáapa,,a kind of fish (clarification of this definition is,
sáatu,,saint,
sáatu,,"the Virgin Mary, Synonym: Tanáana",
tamutsi,,toad,
tau,,sun,
tepu,,Obsolete spelling of tépu,
tunú,,knee,
tuucá,,Obsolete spelling of tuuká,
tuuká,,spider,
tuutú,,flower,
tái,,fire,
téni,,mouth,
tépu,,drum,
túru,,bull,
Vaaxíeve,,"A god that lives in a rock in the ocean near San Blas,",
vatúuxa,,a kind of butterfly (clarification of this definition,
viquí,,bird,
Váïtïa,,"San Sebastián (a town in Jalisco, Mexico)",
xapúni,,soap,
xaweri,,violín,
xuupuréeru,,hat,
xíxi,,urine,
xḯye,,armadillo,
yá,,tobacco,
yáavi,,coyote,
ꞌumé,,bone,
ꞌúna,,salt,
