L2_orth,L2_ipa,L2_gloss,L2_etym
ݪ,/ɭə/,It represents the [ɭ] sound in Marwari. [1],
अकठ,,female animal whose milking is very difficult,
अकलबायरौ,,foolish,
अकळाणौ,,"to yawn, to be upset, to be frightened",
अकवड़ौ,,alone,
असवार,,"horserider, horseman, rider (of any vehicle or animal)",
करणौ,,to do,
कुण,,(interrogative) who,
कुत्तौ,,dog,
ख़,/χ/,It represents the /χ/ sound in Marwari. [1],
ख़॒,/χʰ/,Used to represent the /χʰ/ sound in Marwari. [1],
खाणौ,,to eat,
घोड़ौ,,"horse, trigger of a gun",
जळीय,,"aquatic, living in water",
डील,,"body, Synonyms: हरीर (harīr), शरीर (śarīr)",
ण़,[ɳʱ],It represents the [ɳʱ] sound in Marwari. [1],
थू,,you,
देखणौ,,"to see, look",
नैण,,"(anatomy) eye, Synonym: अंख (aṅkh)",
ऩ,[nʱ],It represents the [nʱ] sound in Marwari. [1],
पपीतौ,,papaya,
पागलखानौ,,mental institution,
पाछणौ,,razor,
पाणी,,"water, Synonyms: आब (āb), जल (jal)",
पूंछड़ौ,,tail,
भागणौ,,to run,
म़,[mʱ],It represents the [mʱ] sound in Marwari. [1],
माथौ,,"(anatomy) head, Synonym: सिर (sir)",
मारवाड़ी,,the Marwari language,
ल़,[lʱ],It represents the [lʱ] sound in Marwari. [3],
ऴ,/ɭʱə/,It represents the [ɭʱ] sound in Marwari. [1],
श़,[ɕʰ~ʃʰ],Used to represent the [ɕʰ~ʃʰ] sound in Marwari. [1],
सम्स्यो,,spoon,
स़,[sʰ],Used to represent the [sʰ] sound in Marwari. [2],
हुणौ,,to sleep,
६,,"छः (ch'ah), the number 6 (six) in the Devanagari script.",
ॸ,/ɗ/,Template:Harvcoltxt notes Marwari as using ॸ for ḍa [ɗə] (while ड represents [ɽə]).,
ॼ़,[zʱ],It represents the [zʱ] sound in Marwari. [1],
ॾ,/ᶑə/,It represents the [ᶑ] sound in Marwari. [1],
ॾ़,[ᶑʱ],It represents the [ᶑʱ] sound in Marwari. [1],
ॿ़,[ɓʱ],It represents the [ɓʱ] sound in Marwari. [1],
