L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Aleut alphabet, written in the Latin script.",
aalax,,(Eastern) two.,
aang,,"hi, hello",
aang,,"yes, affirmative indication",
achixanax,,teacher.,
adax,,father.,
adax̂,/aðɑχ/,father,
adgayux,,salmon,
agadgix,,the sun,
agdiikax,,ptarmigan bird,
agiitaadax,,friend.,
agiitalix,[aɣiːtalix],with,
agul,/ˈaɣul/,"(Western) to make, build",
ahngal,/ˈahŋal/,(Western) to acknowledge,
akalux̂,/aˈkaluχ/,"way, path",
alax,,(Atka) two.,
alax̂,/ˈalaχ/,whale,
amxix̂,/ˈamxiχ/,fish flesh,
anax,,mother,
anax̂,/ˈanaχ/,(Western) mother,
asxinux,,girl,
ataqan,,one.,
atuung,,six.,
awal,,to work,
ax̂alix,,(Eastern) to dance,
ayagigux̂,,"a two-spirit, a ""man transformed into a woman""",
ayul,/ˈajul/,(Western) to fall,
ayxaasix,,boat,
azax̂,/ˈazaχ/,(Western) to be,
aĝal,/ˈaʁal/,to open,
chaang,,five.,
chaaskax̂,,(Eastern) cup (container),
chaasxix̂,/ˈtʃaːsxiχ/,cup (container),
chagix̂,/ˈtʃaɣiχ/,halibut,
chaknax̂,/ˈtʃaknaχ/,stinky,
chasix̂,,hour,
chataasix,,sled,
chidaĝ,,"(Eastern) border, space beside",
chidaĝa,/tʃiˈðaʁa/,"(Western) border, space between",
chigdax,,gut skin raincoat,
chigdax̂,[tʃɪɡədaχ],"A kamleika, a traditional Aleut waterproof robe made of the intestine of any large sea mammal.",
chiidax̂,/ˈtʃiːðaχ/,"Any baby animal, such as a seal pup.",
chis,/ˈtʃis/,"to stick, adhere, cleave",
chixtax,,rain,
chngax̂,/ˈtʃŋaχ/,"fur, pelt",
chugux̂,/ˈtʃaːsxiχ/,sand,
chuhnil,/ˈtʃuhnil/,(Western) to poke,
chuulkix,/ˈtʃuːlkix/,socks,
daaxtux̂,/ˈdaːχtuχ/,"(Western, anatomy) kidney",
daax̂tux̂,/ˈdaːχtuχ/,(anatomy) kidney,
dax̂,/ˈdaχ/,(anatomy) eye,
dax̂tux̂,,"(anatomy, Eastern) kidney",
diikal,/ˈdiːkal/,to be mischievous,
diikalix,,(Eastern) to be mean,
dikaabrax̂,,December,
dix̂,/ˈdiχ/,soot,
duskax̂,/ˈduskaχ/,"washboard, plank",
gidaax̂,,"(Eastern) the black-legged kittiwake, Rissa tridactyla",
ginal,,(Eastern) to be envious,
gul,/ˈɣul/,(Western) to go through,
halal,/ˈhalal/,(Western) to turn the head,
hangal,/ˈhaŋal/,to go up,
hatix,,ten.,
hilal,/ˈhilal/,(Western) to read,
hinus,/ˈhinus/,(Western) a piece of sod,
hizax,/ˈhizax/,(Western) almost,
hlax,,boy,
hlax̂,/ˈhlaχ/,(Western) boy,
hmachil,/ˈhmatʃil/,(Western) to get stuck,
hmiichix̂,/ˈhmiːt͡ʃiχ/,ball,
hmuqatix̂,/hmuˈqatiχ/,"(Western, anatomy, zoology) gill cover",
hnul,/ˈhnul/,(Western) to reach,
hudal,/ˈhuðal/,(Western) to dry fish or meat,
hudax̂,/ˈhudaχ/,(Western) dried fish,
humgix,,"(anatomy, Eastern) lung",
