L2_orth,L2_ipa,L2_gloss,L2_etym
3eici',,root,
3iik,,"corpse, cadaver, dead body",
3iikone',,skull,
3iiw,,"boat, canoe",
3ootece',,midnight,
3ooxe,,glove,
3oxoo,,tomahawk,
be'enoo,,fog,
bee'ice'ee',,apple (edible fruit),
bee3ei,,owl,
beenoku3i',,"Pleiades, Seven Sisters",
beesbinoc,,pie (baked pastry),
beesib,,plum (fruit),
beete',,bow (for shooting arrows),
bei3ees,,scalp,
benehe',,island,
beniice',,summer,
betei,,flea,
bexookee,,cougar (feline animal),
bih'ih,,deer,
bii,,buffalo cow,
biihi3,,"dung, manure",
biihouut,,cricket (insect),
biii,,feather,
biikousiis,,moon,
biinehe',,cherry (fruit),
biino,,chokecherries (pl.),
biisee,,insect,
biisib,,peach,
biit,,aspen (tree of genus Populus),
biitei,,"ghost, spirit",
biixuut,,shirt,
boh'ooo,,thunder,
booo,,road,
ce'bixko',,pumpkin,
ce'exoowu',,"room, chamber",
cec,,winter,
cee'ee',,potato,
cee'tei',,biscuit,
ceetee,,smoke (from a fire),
ceheekuut,,lightning,
ceitoo,,earring,
cenee,,sage grouse,
ciibeet,,sweat lodge,
ciinouhuu,,farmer,
ciitee,,"foam, froth",
coo3o',,enemy,
coo3oni',,prairie dog,
haxu'xan,,male-bodied person who identifies and lives as a woman,
he'iyoo,,knowledge,
he3,,dog,
hebes,,beaver (aquatic rodent),
hebiitiihii,,thief,
hee3neebes,,cottonwood,
heebiyoo,,spoon,
heecen,,buffalo hide (tanned),
heeni',,ant,
heeseineeet,,midwife,
heetec,,"ocean, sea",
heeyei,,hawk,
heneecee,,buffalo bull,
hesnootiini',,famine,
hesotoot,,diarrhea,
hii3einoon,,"buffalo, herd of buffalo",
hiihooteet,,death,
hiii,,snow,
hiiniibisei,,prostitute,
hiisi',,day (opposite of night),
hiisiis,,sun,
hiiteen,,village,
hinooox,,bark (of a tree),
Hinóno'eitíít,,Arapaho (language),
hisei,,woman,
hisi',,tick (parasite),
hiwoxuu,,elk,
ho'eii,,drum,
ho'oowu',,house,
ho'yoox,,cactus,
ho3,,arrow,
ho3o',,star (light in the sky),
hohe',,mountain,
hohoot,,tree,
hokok,,soup,
hono',,sky,
hoo,,porcupine,
hoocoo,,"devil, demon",
hooko'oox,,saddle,
hookuu,,mouse,
hooxei,,wolf,
hooxuwuunen,,lawyer,
hooxuwuut,,law,
hote',,sheep,
hoteiisoo,,lamb,
hotii,,wheel,
hou,,blanket,
houuhuut,,ladder,
hoxo'oe,,feast,
hoxux,,homosexual person (of either gender),
jaasaaye,,one,
ko'osohoe,,scythe,
kohyohoe,,glue,
koohoyeit,,salamander (reptile),
kooni'ííni,,how are you,
kosoo,,scrotum,
kouhuyoo',,honey,
koyootee,,belt,
ne'ii,,goose (type of bird),
nec,,water,
neeyeici',,"forest, woods",
ni'ec,,lake,
ni'ibooo',,"aroma, scent",
nih'oo3oo,,spider,
nihiit,,word,
nii'eihii,,bird,
niiboot,,song,
niicii,,river,
niicoo'owu',,salt,
niiinon,,tepee,
niisiscoo',,sugar,
niitou3oo,,"flute, whistle (any wind instrument)",
niiwohoe,,"flag, banner",
nisice,,antelope,
noh'eihoo,,window,
nohko3hiit,,marijuana,
nohuux,,nest (made by birds),
noobe',,sand,
noohoo3oono,,binoculars,
nooku,,"rabbit, hare",
noon,,egg,
nooxobe',,frog,
noubee,,fly (winged insect),
nouu,,fox,
noyoot,,fishhook,
néč,,water,
seeniwo',,lizard,
seenook,,rope,
seiit,,urine,
seskout,,nightingale,
seyoot,,marrow,
siisiiko',,duck (type of aquatic bird),
siisiiyei,,"snake, serpent",
siisoowoo,,tobacco,
sitee,,fire,
so'oo3oo,,"carpet, rug",
tebexonoo,,saw (tool for cutting wood),
tece',,night,
tecenoo,,door,
teiitoox,,Shetland pony,
to'uut,,hammer,
to'uutoho,,club (weapon),
tooyouni',,"autumn, fall",
touyoo,,"cup, drinking vessel",
wo'ein,,scarf,
wo'oh,,shoe,
wo'ooo,,cat,
wo'oos,,charcoal,
wo'ow,,ice (frozen water),
wo'ox,,hoof,
wo3onohoe,,book,
wonout,,loincloth,
woo'oowoo3iibeihii,,"snail, slug",
wookec,,cow,
woosoo3,,arrowhead,
wooxe,,knife,
wooxon,,bracelet,
wotoo,,"pants, trousers",
wox,,bear,
woxec,,"swamp, marsh",
woxu'unen,,scarecrow,
xo'eyoo,,"salve, ointment",
xou,,skunk,
xouucen,,onion,
yeiy,,otter,
yeneinit,,carrot,
yoo3on,[jɔːθɔn],five,
yookox,,willow tree,
ííx,,her husband,
