L2_orth,L2_ipa,L2_gloss,L2_etym
di,,water,
अ़,[a̤],Used to represent the [a̤] sound in Magar. [3],
अ़ः,[a̤ː],Used to represent the [a̤:] sound in Magar. [1],
आ़,[ʌ̤],Used to represent the [ʌ̤] sound in Magar. [1],
ई़,[i̤],Used to represent the [i̤] sound in Magar. [1],
ऊ़,[ṳ],Used to represent the [ṳ] sound in Magar. [1],
ए़,[e̤~ɛ̤],Used to represent the [e̤~ɛ̤] sound in Magar. [1],
ओ़,[o̤],Used to represent the [o̤] sound in Magar. [1],
य़,/jʱ/,Used to represent the /jʱ/ sound in Magar.,
र,/ɹə/,Used to represent the [ɹ] sound in Magar. [1],
ऱ,/ɹʱə/,Used to represent the [ɹʱ] sound in Magar. [2],
व़,/wʱə/,Used to represent the [wʱ] sound in Magar. [1],
