L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Hunzib alphabet, written in the Cyrillic script.",
баъцӏә,/ˈbɑt͡sʼə/,wolf,
бохъ,/ˈboq/,sun,
винтӏи,,screw,
гьаъд,/ˈhɑd/,"linden, lime tree (tree, wood)",
йаълӏу,/ˈjɑt͡ɬo/,"ash, ashes",
йаъцу,/ˈjɑt͡su/,saliva,
йаъᵸлӏу,/ˈjɑ̃t͡ɬo/,Alternative form of йаълӏу (yåƛu),
йаъᵸцу,/ˈjɑ̃t͡su/,Alternative form of йаъцу (yåcu),
кӏомпӏойстӏи,,(botany) cabbage,
лъыᵸ,/ˈɬɨ̃/,water,
лъәᵸ,/ˈɬə̃/,Alternative form of лъыᵸ (λɨ̃),
маъкъу,/ˈmɑqʼu/,tear,
мыц,/ˈmɨt͡s/,"tongue, speech, language",
наъцә,/ˈnɑt͡sə/,louse,
раъкӏу,/ˈɾɑkʼu/,heart,
тӏырә,/ˈtʼɨɾə/,bridge,
цаъᵸ,/ˈt͡sɑ̃/,salt,
цу,,eagle,
әᵸз,/ˈə̃z/,snow,
