L2_orth,L2_ipa,L2_gloss,L2_etym
a-,,they; class 6 subject concord.,
a-,,of; class 6 possessive concord.,
a-,,Class 6 relative concord.,
a-,,of; class 6 possessive concord.,
a-,,Class 6 relative concord.,
a-,,Class 6 relative concord.,
aba-,,Class 2 noun prefix.,
aba-,,Class 2 relative concord.,
aba-,,Class 2 adjective concord.,
aba-,,Class 2 relative concord.,
aba-,,Class 2 adjective concord.,
aba-,,Class 2 adjective concord.,
akha,,to build,
ala,,to refuse,
ama-,,Class 6 noun prefix.,
ama-,,Class 6 adjective concord.,
ama-,,Class 6 adjective concord.,
amafutha,,fat,
amanzi,,water,
ambatha,,"to cover oneself with blanket, to wear",
-ana,,"Noun diminutive suffix, creates a noun meaning something",
anela,,"to suffice, (intransitive) to become enough",
azi,,to know,
ba-,,"they; class 2 subject concord., them; class 2 object",
ba-,,of; class 2 possessive concord.,
ba-,,of; class 14 possessive concord.,
ba-,,of; class 2 possessive concord.,
ba-,,of; class 14 possessive concord.,
ba-,,of; class 14 possessive concord.,
baleka,,"to run away, to flee",
bhadala,,to pay,
bhala,,to write,
bhibhidla,,to fester,
bhubhudla,,to foam,
bhukuda,,to stab,
bhukutsha,,to swim,
bili,,two,
biza,,to call,
bomvu,,red,
bona,,"they, them; class 2 absolute pronoun.",
bona,,it; class 14 absolute pronoun.,
bona,,to see,
bona,,it; class 14 absolute pronoun.,
bona,,to see,
bona,,to see,
bu-,,"it; class 14 subject concord., it; class 14 object",
bulala,,to kill,
butha,,to collect,
buthana,,to assemble,
buya,,to come,
buza,,"to ask, to interrogate, to question",
cabanga,,to think,
cacada,,to shell nuts,
cela,,to ask for,
chaza,,to explain,
chitha,,to spill,
cunula,,to offend,
dabula,,to tear,
dala,,old,
dala,,to create,
dala,,to create,
de,,tall,
diliza,,to demolish,
dinga,,"to look for, to search",
dla,,to eat,
dlala,,to play,
dlephuna,,"to scratch, to tear",
duma,,"to thunder, to rumble",
e-,,Class 4 relative concord.,
e-,,Class 9 relative concord.,
e-,,Class 9 adjective concord.,
e-,,Class 9 relative concord.,
e-,,Class 9 adjective concord.,
e-,,Class 9 adjective concord.,
eba,,to steal,
eboleka,,"to borrow, to lend",
edlula,,to pass,
elapha,,to cure,
eli-,,Second-person plural relative concord.,
eli-,,Class 5 relative concord.,
eli-,,Class 5 adjective concord.,
eli-,,Class 5 relative concord.,
eli-,,Class 5 adjective concord.,
eli-,,Class 5 adjective concord.,
eliba-,,Second-person plural adjective concord.,
elusa,,to herd,
em-,,Class 9 adjective concord; form of en- used before stems beginning with a labial consonant.,
emi-,,Class 4 adjective concord.,
en-,,Class 9 adjective concord.,
enda,,"to marry, to be married",
engi-,,First-person singular relative concord.,
engim-,,First-person singular adjective concord; form of engimu- used before stems of more than one syllable.,
engimu-,,First-person singular adjective concord.,
enza,,"to do, to make",
ephula,,to break,
esi-,,First-person plural relative concord.,
esi-,,Class 7 relative concord.,
esi-,,Class 7 adjective concord.,
esi-,,Class 7 relative concord.,
esi-,,Class 7 adjective concord.,
esi-,,Class 7 adjective concord.,
esiba-,,First-person plural adjective concord.,
ethuka,,to be startled,
eyama,,"to lean on, to lean against",
ezi-,,Class 8 relative concord.,
ezi-,,Class 10 relative concord.,
ezi-,,Class 10 relative concord.,
ezim-,,Class 8 and 10 adjective concord; form of ezin- used before stems beginning with a labial consonant.,
ezin-,,Class 8 and 10 adjective concord.,
fa,,to die,
faka,,to put,
fika,,to arrive,
fumana,,to find,
funa,,to want,
funda,,"(intransitive) to learn, (transitive) to read",
gagasa,,to stammer,
galula,,to drown,
gcina,,to keep,
gebenga,,to act lawlessly,
gomonqa,,to slope,
gongoda,,to hammer,
goqa,,to fold,
gqoka,,to wear,
gubuda,,to turn upside-down,
guga,,(intransitive) to be old,
gula,,to be sick/ill,
guqa,,to kneel,
halada,,to speak harshly,
hamba,,"to go, to walk, to move, to travel",
hlafuna,,to chew,
hlala,,to sit,
hlamba,,to swim,
hlangana,,to meet,
hlanu,,five,
hle,,"beautiful, handsome",
hleka,,"(intransitive) to laugh, (transitive) to laugh at",
hlephuna,,to break off a piece,
hlikihla,,to wipe,
