L2_orth,L2_ipa,L2_gloss,L2_etym
aan,,body,
abríl,,April,
agostu,,August,
ahi,,fire,
ai-fuan,,fruit,
ai-nanás,,pineapple,
aman,,father,
ananás,,pineapple,
asu,,dog (animal),
asu,,steel,
asu,,steel,
baliran,,sulfur (element),
bani,,bee (insect),
barata,,cockroach,
barbeiru,,barber,
basar,,market,
batak,,dam; dyke,
baton,,lipstick,
baur,,rainbow,
bee,,water (clear liquid H₂O),
bee-morin,,perfume,
bee-moris,,swamp,
besi,,"(physics, chemistry, metallurgy) iron (element)",
besi-ahi,,rifle,
besi-asu,,steel,
bibi,,goat,
bibi-malae,,sheep,
borboleta,,butterfly,
bá,,to go,
bá,,hence,
bé,,The name of the Latin-script letter B.,
dauk,,"still, yet",
dezembru,,December,
ema,,person,
eskola,,school,
Estónia,,Estonia,
etu,,rice (either cooked or being cooked),
fehuk-midar,,sweet potato,
feto,,woman,
fevereiru,,February,
foo,,to stink,
foos,,"picked, husked rice",
fuan,,"fruit, heart (bodily organ)",
fulan,,"moon, month",
furak,,taste,
furak,,"tasty, delicious",
furak,,"to taste like
2002, Geoffrey Hull, Standard Tetum-English Dictionary
Háhan ne'e furak hudi.
This food tastes like bananas.",
fuuk,,"(anatomy) hair (of one's head), mane (of a horse)",
ha'u,,"I (personal pronoun), me (direct object of a verb),",
haas,,mango,
hali,,banyan (tree),
haluha,,to forget,
hamlaha,,hunger,
hamlaha,,to be hungry,
han,,to eat,
hare,,rice (unpicked); rice (plant),
hatenu,,to bark,
hena,,cloth; fabric,
hitin,,(anatomy) lap,
hitu,,seven,
horiseik,,yesterday,
hosu,,fart,
hosu,,to fart,
hudi,,banana,
-hun,,tree,
hun,,"bottom, base, beginning, origin",
husar,,(anatomy) navel,
huun,,"blow, blast",
ikan,,fish (vertebrate animal),
ikun,,tail,
inan,,mother,
inglés,,English (language),
Inglés,,The English language,
ita,,"we, our",
ita,,"you, (polite form of addressing older person)",
ita,,"you, (polite form of addressing older person)",
janeiru,,January,
janela,,"window, Livru sira hanesan janela nakloke ba mundu.,",
jullu,,July,
juñu,,June,
kabaas,,(anatomy) shoulder,
kabas,,cotton,
kabeen,,saliva,
kabun,,"belly, abdomen",
kafé,,coffee,
kakorok,,(anatomy) neck; throat,
kakutak,,(anatomy) brain,
kalan,,night,
kalilin,,(anatomy) armpit,
kalohan,,cloud,
kampu,,uncultivated field,
kanotak,,(anatomy) waist,
kanuru,,spoon,
karak,,to wish,
karreta,,"car, cart",
kateri,,scissors,
keiju,,cheese (dairy product),
knuuk,,nest,
komu,,"as, since",
kuak,,hole,
kualidade,,quality,
kuda,,horse,
kuda,,"to plant, to sow",
kuda,,"to plant, to sow",
kulat,,mushroom,
kulit,,"(anatomy) skin, leather; hide",
kumbili,,a variety of yam,
kurita,,octopus,
laan,,sail,
labarik,,kid; child,
lafaek,,crocodile,
laho,,mouse; rat,
lan,,wool,
lapis,,pencil,
lasan,,(anatomy) penis,
lian,,"voice, language",
lima,,five,
liman,,"(anatomy) hand, arm",
livru,,book,
loja,,shop,
loro,,sun,
loron-domingu,,Sunday,
loron-kinta,,Thursday,
loron-kuarta,,Wednesday,
loron-segunda,,Monday,
loron-sesta,,Friday,
loron-sábadu,,Saturday,
loron-tersa,,Tuesday,
luan,,width,
lurón,,street,
maas,,to yawn,
maiu,,May,
mane,,"man, specifically adult male human",
manteiga,,butter,
manu,,"bird, chicken",
marsu,,March,
masin,,salt (sodium chloride),
masin-midar,,sugar,
masán,,apple,
matan,,eye,
mate,,dead (no longer alive),
mate,,death,
mate,,to die,
merkadu,,market,
metan,,black,
meza,,table,
midar,,sweet (1),
mina,,"oil (petroleum-based liquid), fat, grease",
mutin,,white,
na'an,,meat,
nanun,,tale; story,
natar,,rice paddy; paddy field,
neen,,six,
neenulu,,sixty,
nehan,,tooth,
nehan-kraik,,wisdom tooth,
nehek,,ant,
novembru,,November,
nuu,,coconut (fruit of coco palm),
oan,,"son, offspring",
ook,,(anatomy) spleen,
osan,,money,
ospitál,,hospital,
outubru,,October,
paun,,bread,
pregu,,nail (fastener),
riku,/ˈhi.ku/,wealthy,
riku,/ˈhi.ku/,wealth,
roo,,leaf,
rua,,two,
ruin,,bone,
ró,,boat,
saa,,serpent,
sabraka,,orange (fruit),
sanan,,pot; pan; saucepan,
see,,"to turn, to present",
serveja,,beer,
setembru,,September,
sia,,nine,
sinu,,bell,
suku,,tribe,
suku,,to sew,
surat,,letter (written message),
surat-tahan,,(countable) sheet of paper,
susubeen,,milk,
taan,,layer,
talas,,(botany) an aroid plant with highly-prized edible tubers,
tee,,"to defecate, to excrete",
Tetun,,The Tetum language,
Tetun-Terik,,rural or classical form of the Tetum language,
tinan,,year,
to'os,,cultivated field,
toko,,shop,
tolu,,three,
tua,,"indigenous arrack, European wine made from grapes",
tudik,,knife,
tun,,To descend.,
té,,The name of the Latin-script letter T.,
ualu,,eight,
udan,,rain,
ulun-fuhur,,crown (of a head),
ulun-kulit,,scalp,
ulun-moras,,headache,
ulun-ruin,,skull,
uma,,house (adobe),
uma-han,,restaurant,
uma-kidun,,basement; cellar,
uma-kreda,,church,
uma-moras,,hospital,
uma-tali,,hut,
uma-tatiis,,eaves,
xoklate,,chocolate,
xá,,tea (the drink),
Ázia,,Asia,
