L2_orth,L2_ipa,L2_gloss,L2_etym
acapar,,to catch,
accèptar,,to accept,
achetar,,to buy,
acoventar,,"to hire, engage",
acrochiér,,"to hook, hook up",
acutar,,to listen,
admirar,,to admire,
adrèciér,,to address to,
aguilyon,,goad,
ag·ir,,to act,
alar,,to go,
Alemagnes,,Germany (a country in Europe),
alumar,[alyˈma],to light,
amar,/a.ma/,"to love, Je t'âmo ― I love you., to like, Il âme bien",
amenar,,to bring,
amusar,,to amuse,
an,,"year
Synonym: annâ",
ânèssa,,female equivalent of âno; female donkey,
annâ,,"year
Synonym: an",
âno,,donkey,
Aoûta,,"Aosta (a city in Aosta Valley, Italy)",
apelar,,"(transitive) to call (out), J'é apelâ son niom. ― I",appellō
aragne,,spider,
ârba,,dawn,
arbèpin,,hawthorn,
arcan,,rainbow,
Armènia,,Armenia (a country in Europe and Asia),
arrètar,,"(transitive, intransitive) To halt, to stop., (transitive)",
arrevar,,"to arrive (often followed by a location), Nos sens",
assièta,,"plate, dish, platter",
assurar,,"to assure, to ensure, to make sure, to insure, to give",
atrapar,,to catch,
avanciér,,to advance,
avêr,/aˈver/,to have,
avril,,April (month),
Azèrbayidjan,,Azerbaijan (a country in Europe and Asia),
balanciér,,to balance,
bapteyer,,"to baptize
Synonym: baptisier",
baptisier,,"to baptize
Synonym: bapteyer",
bârba,,beard,
bartavèlar,,"to chat, chatter",
bavardar,,to chat,
bèc,,beak,
bèguèyer,,"to stammer, to stutter",
bél,,beautiful,
belèta,,weasel,
Bèlgica,,Belgium (a country in Europe),
bêre,,to drink,
bèrton,,container (for liquids),
besogne,,work,
betar,/bøˈta/,to put,*bōtan
Bièlorussia,,Belarus (a country in Europe),
blanc,,white,
blât,,"wheat
Synonym: froment",
bllanc,,white,
boche,,mouth,
bocllar,,"(transitive) to buckle (to fasten), (transitive) to",
bofar,,"(slang, transitive, intransitive) to eat",
bon,/bɔ̃/,"good, Comment el est bon de vos veir !, right, correct,",
botelye,,bottle,
bouesson,,"bush, shrub",
Canada,,Canada (a country in North America),
çantrar,,"to center (put into, move into to center)",
cavala,,"mare
Synonyms: èga, jument",
chalêr,/tsa.lēr/,"(impersonal, reflexive, sé chalêr) to bother, to worry,",
chantar,,to sing,
charfar,,to heat,
chargiér,,"to load, to charge",
châtél,,castle,
Châtelyon,,"Châtillon (a town in Aosta Valley, Italy)",
chemenar,,to walk,
chèrchiér,,"(transitive) to look for, to seek, Je chèrcho de labor.,",
chêre,,to fall,
cheval,,horse,
chevél,,hair,
china,,female dog,
chôcèta,,sock,
chôd,,hot,
chôd-temps,/θo.tɛ̃/,summer,
cièl,,sky,
Cipro,,Cyprus (a country in Europe),
clamar,,"to call out, to cry out",
cllâf,,key,
cllenchiér,,to lean,
comenciér,,"to begin, start",
comèrçant,,"merchant, shopkeeper",
complètar,,to complete,
complicar,,to complicate,
côr,,heart,
corir,,to run (move quickly using one's feet),
corniôla,,"throat
Synonym: gôrge",
Cosovo,,Kosovo (a country in Europe),
cova,,tail,
crêre,,"to believe, to accept as true, to believe in, to have",
Croacia,,Croatia (a country in Europe),
Croméyeui,,"Courmayeur (a town in Aosta Valley, Italy)",
crotâl,,"viper
Synonym: vipèro",
cua,,tail,
culyére,,spoon (utensil),
curâ,,priest bearing the responsibility of a parish,
cusena,,"kitchen, cooking",
cuvèrclo,,"cover, lid",
damâjo,,damage,
Danemârc,,Denmark (a country in Europe),
dècembro,,December (month),
dejô,,Thursday,
delon,,Monday,
demârs,,Tuesday,
demécro,,Wednesday,
demenge,,Sunday,
dent,,tooth,
dèpachiér,,"to send, dispatch (urgently), (reflexive) to haste,",
dèpeçar,,"to tear to pieces, to tear apart",
dére,,to say,
dèrengiér,,"to bother, disrupt, to disarray (throw into disorder)",
dessando,,Saturday,
devendro,,Friday,
devêr,,to must,
diccionèro,/dik.sjɔ.nɛːro/,dictionary,
difèrenciér,,"to differentiate, to distinguish",
dimenche,,Sunday (day of the week),
dóuçor,,sweetness,
dóux,,sweet,
dromir,,to sleep,
èchiffra,,splinter,
èdiér,,to help,
èga,,"mare
Synonyms: cavala, jument",
égllése,,church,
égoua,,water,
empachiér,,"(transitive) to stop; to prevent; to hinder, (reflexive)",
Enda,,India (a country in Asia),
èpâla,,shoulder,
Èspagne,,Spain (a country in Europe),
èstoma,,stomach,
Èstonie,,Estonia (a country in Europe),
Étalia,,Italy (a country in Europe),
étar,,to stay,
Ètats-Unis,,the United States (a country in North America),
ètêla,,(astronomy) star,
ètèrpar,,"to extract, take out (a tooth), to pull off, rip off",
étre,,"to be, Je su bonéso de vos vêre, I am happy to see",
falêr,/fa.lēr/,"(impersonal) to be necessary, O ne fôt pas fâre cen,",
falyôche,,spark,
familye,,family,
fâre,,"to do, make",
farmacien,,"pharmacist, chemist, druggist",
fayârd,,beech,
fèdèracion,,federation,
fèna,/ˈfɛnɑ/,woman,
fêre,,"fair, exhibition",
féta,,"celebration, party",
fevriér,,February (month),
finir,/finiʁ/,"to finish, end, complete",
Finlanda,,Finland (a country in Europe),
fôlye,,leaf,
forciér,,to force,
fouéna,,beech marten,
France,,France (a country in Europe),
frâre,,brother,
frêd,,cold,
frès,,fresh,
fromâjo,,cheese,
froment,,"wheat
Synonym: blât",
fumiére,,smoke,
gambilyer,,to limp,
gllètar,,"to tie, bind",
gôrge,,"throat
Synonym: corniôla",
gôtar,,"to taste, to taste like",
gouardar,,"(transitive) to keep; to retain; to store; to save,",
grafia,,spelling,
grâlye,,crow (bird),
grant,,"big, large",
Grèça,,Greece (a country in Europe),
Grèssan,,"Gressan (a town in Aosta Valley, Italy)",
grilyèt,,cricket (insect),
Groenland,,Greenland (an autonomous territory of Denmark),
grôs,,"big, thick",
haronda,,swallow (bird),
hèpetâl,,hospital,
hèrba,,grass,
hivèrn,/i.vɛr/,winter,
homo,/ˈomo/,man,
Hongries,,Hungary (a country in Europe),
hora,,hour,
hôt,,high,
Irlanda,,Ireland (a country in Europe),
Islanda,,Iceland (a country in Europe),
jal,,"cock, rooster",
janviér,,January (month),
jaquèta,,magpie,
jôdi,,Thursday (day of the week),
Jorgia,,Georgia (a country in Europe and Asia),
jouen,,June (month),
julyèt,,July (month),
jument,,"mare
Synonyms: cavala, èga",
lac,,lake,
lambé,,"lip
Synonym: lavra",
lârro,,thief,
lavra,,"lip
Synonym: lambé",
lenga,,"tongue, language",
lengoua,,tongue,
Lètonia,,Latvia (a country in Europe),
lezèrd,,lizard,
liévra,,hare,
Lituania,,Lithuania (a country in Europe),
londi,,Monday (day of the week),
long,,long,
lop,,wolf,
loutra,,otter,
luef,,wolf,
luna,,moon,
Lussembôrg,,Luxembourg (a country in Europe),
marchiér,,"to walk, Il marche sus lo chemin dens los prâts. —",
mârdi,,Tuesday (day of the week),
mâre,,mother,
marrêna,,godmother,
mârs,,March (month),
mê,,May (month),
mécredi,,Wednesday (day of the week),
menar,,to lead,
mengier,,to eat,
mengiér,,to eat,
mengiér,,food; nourishment,
mère,,mayor,
mèrlo,,blackbird,
Mexique,,Mexico (a country in North America),
minuta,,minute (unit of time),
Moldavia,,Moldova (a country in Europe),
molèta,,snowball,
Monacô,,Monaco (a country in Europe),
mondo,,world,
Montènègro,,Montenegro (a country in Europe),
morir,,to die,
môrt,,dead,
motiér,/o.tõ/,"minster, church",
môvés,,fresh,
mula,,female equivalent of mulèt (“mule”),
mulèt,,mule,
nan,/ˈnɑ/,no,
nan,/ˈnɑ/,no,
nâs,,nose,
nêr,,black,
Norvège,,Norway (a country in Europe),
notéro,,"notary, solicitor, lawyer",
Novèla-Zèlanda,,New Zealand (a country in Oceania),
novembro,,November (month),
nuet,,night,
nusèlye,,hazelnut,
octobro,,October (month),
ôlyo,,oil,
ongla,,"nail, fingernail",
Ôstralia,,Australia (a country in Oceania),
ôton,/o.tõ/,autumn,
Ôtriche,,Austria (a country in Europe),
ouè,/ˈwɛ/,yes!,
ouè,/ˈwɛ/,yes,
oût,,August (month),
ôvra,,work,
ôye,,goose,
Paquistan,,Pakistan (a country in Asia),
pâre,,father,
parlar,,to speak,
parpalyon,,butterfly,
parren,,godfather,
partir,,"to go away, leave, depart",
payér,,to pay,
payis,,country,
Payis-d'Avâl,,the Netherlands (a country in Europe),
pégno,,small,
pégno,,comb,
pégno,,comb,
pél,,skin,
penchiér,,to lean,
perrier,,scree,
pêsson,,fish (marine animal),
petiôt,,"small, un petiôt vêrro de vin s'apèle un « canon » !",
pied,,foot,
pilyot,,chick (young bird),
plorar,,to cry,
plove,,rain,
pola,,"hen, (female chicken)",
Pologne,,Poland (a country in Europe),
Pón-Sén-Martìn,,"Pont-Saint-Martin (a town in Aosta Valley, Italy)",
Portugal,,Portugal (a country in Europe),
posse,,"udder, teat
Synonym: uvro",
pôt-étre,/pɛˈtetrə/,(Bressan dialect) maybe,
pouvro,,poor,
povêr,,"can, to be able to, Je pois venir cel seir - I can",
prègiér,,"to speak, Franc drôlo de vêre celos lingouistos que",
prendre,,to take,
quint,,"(interrogative) which, Quinta fenna as-tu viua ?, Which",
râtél,,rake (tool),
recafar,,to laugh out loud,
rechèrchiér,,"to search for, to look for, to search again, to look",
relojo,/rɛˈloʒo/,clock,
renârd,,fox,
rendre,/rendʁ/,"to render, to give back, to make, Tu me rends malade,",
rengiér,,"to order, to arrange, to put away, to put aside, to",
rèstorant,,restaurant,
retârd,,delay,
Reyômo-Uni,,the United Kingdom (a country in Europe),
rogeo,,red,
Roma,,Rome (the capital city of Italy),
romeâjo,,pilgrimage,
rosseyer,,to blush,
Roumania,,Romania (a country in Europe),
rousa,/ˈruzɑ/,rose,
rox,,red,
sal,,salt,
samedi,,Saturday (day of the week),
Sant-Marin,,San Marino (a country in Europe),
santât,,health,
Sarro,,"Sarre (a town in Aosta Valley, Italy)",
savêr,,to know,
seconda,,second (unit of time),
semana,,week,
Sent-Vincent,,"Saint-Vincent (a town in Aosta Valley, Italy)",
septembro,,September (month),
Sèrbia,,Serbia (a country in Europe),
seror,,sister,
sêson,/sɛ.zɔ̃/,season,
Slovaquia,,Slovakia (a country in Europe),
Slovènia,,Slovenia (a country in Europe),
solâr,,shoe,
soley,,sun,
sortir,,"(intransitive) to exit, go out, come out, (transitive)",
suar,,sweat,
sublèt,,whistle,
Suède,,Sweden (a country in Europe),
suèr,,sister,
Suisse,,Switzerland (a country in Europe),
t-èpêr,,(Savoyard dialect) maybe,
tasson,,badger,
tâtar,,"to taste, to feel (touch lightly, to sense consistency",
tegnir,,to hold,
tenir,,to hold,
tôma,,cheese,
tonêrro,,thunder,
Turquia,,Turkey (a country in Europe and Asia),
Ucrèna,,Ukraine (a country in Europe),
uey,,eye,
uvrir,,to open,
uvro,,"udder, teat
Synonym: posse",
vache,,cow,
valêr,/va.lēr/,"(intransitive) to be worth, (transitive) to earn, to",
vegnir,,to come,
vél,,calf (young cattle),
vendre,/vendʁ(ə)/,"(transitive) to sell, (reflexive) to sell, Celi livro",
vendredi,,Friday (day of the week),
venir,,to come,
verd,,green,
vèrd,,green,
vêre,,to see,
via,,life,
vieu,,old,
vipèro,,"viper
Synonym: crotâl",
volêr,,to want,
vouedo,,empty,
