L2_orth,L2_ipa,L2_gloss,L2_etym
'a'leb,,door,
'ae'ay,,(anatomy) foot,
'ae:em,,pangolin,
'aehae',,one,
'aehoe',,dog (animal),
'aelaw,,fish,
'aewpir,,sweet potato,
'iSpi',,"to dream, yako 'iSpi' ka 'ima sobae:oeh ka Siba:i'.I",
baboy,,pig (mammal of genus Sus),
baesaeh,,corn,
basang,,(anatomy) body,
baseng,,trap; snare,
bintoe'an,,star,
biyae',,leaf,
bosoe',,"testicles, So꞉ 'oka' ka bosoe' 'okik kamamanra꞉an.",
hahila:,,sun,
hima',,(anatomy) hand,
hinbetel,,grass,
hinohaes,,window,
homom,,cloud,
hosong,,monkey,
ina,,"mother (female (human) who parents a child, gives birth",
kabat,,chair,
kabkabaehae:,,bird,
kaehoy,,tree,
kal'oe',,owl,
kala',,basket,
kangeselan,,(anatomy) nose,
katboS,,sugarcane,
katbos,,hot spring,
katin,,cow,
kawnakatinan,,cowshed; cattle pen,
kayba:en,,clothes,
kikay,,machine,
kiko:,,tail (of an animal),
kina:at,,book,
koko:ol,,mountain,
kowaw,,eagle,
laleke:,,telephone,
lapowar,,guava,
lilom,,pumpkin,
mali',,ball,
masa',,eye (organ),
nepen,,(anatomy) tooth,
ngabas,,(anatomy) mouth,
ngiyaw,,cat,
pangrang,/ˈpaŋraŋ/,the screw pines; Pandanus spp.,
pazay,,"rice plant, cooked rice",
pongaeh,,flower,
ra:ma',,umbrella,
ralom,,water,
raya',/rajaʔ/,"above, on top of",
rayhil,,money,
rokol,,taro,
ta'oeloeh,,(anatomy) head,
taenaw,,computer,
takem,,frog,
tata:a',,chicken,
tatpo',,hat,
tawmo',,banana,
