L2_orth,L2_ipa,L2_gloss,L2_etym
badja,,snake,
bagga,,"snake, in particular the black snake",
bardna,,goanna,
billalya,,butterfly,
bindira,,"white person, European, non-Aboriginal",
bindranggi,,"white, European, non-Aboriginal woman",
dhababbu,,the common Australian fly (musca vetustissima),
dharandu,,kangaroo (red male),
gandu,,"wallaby, in particular the rock wallaby",
garrdi,,emu,
guddaga,,kangaroo joey,
gunindi,,mosquito,
gunya,,"a white person, a European, a non-Aboriginal",
gurdi,,quandong,
kapi,,water,
kapitya,,thirsty,
murru,,magpie,
nhandhu,,"kangaroo (male grey, also used as a general term)",
wadna,,boomerang-like throwing stick,
wagaggu,,wallaby joey,
waribadja,,"goanna, probably the brown goanna",
warngu,,"snake, in particular the brown snake",
