L2_orth,L2_ipa,L2_gloss,L2_etym
basdin,,white person,boston
dot,,tooth,
lobiini,,"the first one, Monday",
loldam,,winter,
maqlaqs,,an American Indian,
mbosaksawaas,,"Chiloquin, Oregon; literally ""flint place""",
moowat̓aakknii,,the Modocs,
padaa,,summer,
ptisap,,father,
sandi,,Sunday,Sunday
sqo,,spring,
sʔaLam,,"fall, autumn",
t'winiːq,,a two-spirit (of either sex); a transgender or third-gender person (of any sexual orientation),
taktakl̓i,,red,
taktakl̓i,,Mars,
wocus,/wokəs/,"the seeds of the yellow water lily (Nuphar polysepala),",
wokas,/wokəs/,"the seeds of the yellow water lily (Nuphar polysepala),",
woksʔam,,"the wokas, the yellow water lily Nuphar polysepala.",
ɢoɢe,,river,
ʔewksiknii,,the Klamaths,
ʔiWLaLLoonʔa,,"Klamath Falls, Oregon; literally ""is all along the top""",
