L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The second letter of the Domari alphabet, written in the Latin script.",
ama,,I; first-person singular pronoun,
awwal,/ɑwwɑl̪/,first,
ben,/ben̪/,sister,
das,,"(cardinal) ten, Synonym: ʕašraki",
dazz,,"(Aleppo, cardinal) ten",
diyyes,,(cardinal) two,
Dôm,/d̪oːm/,the Dom people,
ikak,,(cardinal) one,
min,/mɪn/,from,
na,,"(Aleppo, cardinal) nine",
nhīr,/n̪hiːr/,blood,
peṭ,/pet̪ˀ/,(anatomy) stomach,
ple,/pl̪e/,money,
putur,/pʊt̪ʊr/,son,
pânî,/paːn̪iː/,water,
pɔw,,(anatomy) foot; leg,
pʌndžes,,(cardinal) five,
qahwa,/qɑhwɑ/,coffee,
taranes,,(cardinal) three,
tfang,/t̪fɑŋɡ/,gun,
təllã,,(Aleppo) fat,
urp,/(ʔ)ʊrp/,silver,
waṭ,/wɑt̪ˀ/,stone,
wāy,,wind,
ûyar,/uːjɑr/,"town, city",
ōšt,[oːʃt],"(Aleppo, anatomy) lip",
štares,,(cardinal) four,
ḍanḍ,/d̪ˤɑn̪d̪ˤ/,(anatomy) tooth,
ḥašt,,"(Aleppo, cardinal) eight",
Ṭāṭ,/t̪ˀaːt̪ˀ/,an Arab,
