L2_orth,L2_ipa,L2_gloss,L2_etym
bk,,A male given name.,
nobow,,The meaning of this term is uncertain. Possibilities,
𐦠𐦦𐦫,,man,
𐦠𐦧𐦡𐦷𐦡𐦨𐦲,,the Kushite warrior god Apedemak,
𐦠𐦧𐦣𐦵,,messenger,
𐦠𐦨𐦩𐦢,,Amun,
𐦠𐦨𐦩𐦧,,the god Amun-of-Luxor,
𐦠𐦩𐦴,,priest,
𐦠𐦫,,Horus,
𐦠𐦫𐦣𐦨𐦡,,"Rome, Italy",
𐦠𐦯𐦣𐦫𐦢,,Osiris,
𐦠𐦴,,bread,
𐦠𐦴𐦫𐦢,,Hathor,
𐦠𐦶,,water,
𐦤𐦡𐦫,,The meaning of this term is uncertain. Possibilities,
𐦤𐦡𐦶,,"Alternative form of 𐦠𐦶‎ (ato, “water”)",
𐦥𐦢𐦷𐦡,,brother,
𐦥𐦣𐦯,,Isis,
𐦥𐦬𐦡,,dog,
𐦧𐦡𐦫𐦢𐦵,,a title,
𐦧𐦡𐦬𐦨𐦣𐦯,,general,
𐦧𐦡𐦱𐦶,,viceroy,
𐦧𐦢𐦬𐦡𐦳𐦡,,Philae,
𐦧𐦬𐦯𐦩,,a title,
𐦧𐦮𐦣𐦨𐦡,,A male given name from Egyptian,
𐦧𐦳𐦫,,prince,
𐦨𐦡𐦷𐦡𐦥𐦢,,Meroe,
𐦨𐦬𐦣,,good,
𐦨𐦯,,the Sun god,
𐦨𐦲,,god,
𐦨𐦲𐦷𐦢,,goddess,
𐦨𐦴,,The meaning of this term is uncertain. Possibilities,
𐦩𐦣𐦦,,slave,
𐦬𐦭,,"great, big",
𐦭𐦯,,The meaning of this term is uncertain. Possibilities,
𐦯𐦢𐦧𐦡𐦯𐦢𐦤𐦡,,A female given name from Egyptian,
𐦯𐦴,,foot or feet,
𐦯𐦵,,tutor,
𐦱𐦨,,wife,
𐦲𐦢𐦯𐦫𐦢,,Caesar,
𐦲𐦷𐦢,,"woman, female",
𐦲𐦷𐦢𐦵,,sister,
𐦲𐦷𐦲𐦡,,"candace, queen",
𐦳𐦣𐦫𐦡,,"ruler, sovereign (male or female)",
𐦴𐦤𐦡𐦯𐦢,,A female given name from Egyptian,
𐦵𐦥𐦢𐦱𐦴𐦢,,proscynema; adoration inscription,
