L2_orth,L2_ipa,L2_gloss,L2_etym
आ,[ɑ~ʌ],Used to represent the [ɑ~ʌ] sound in Sherpa. [2],
ऐ,[ɛ],Used to represent the [ɛ] sound in Sherpa. [1],
औ,[ɔ],Used to represent the [ɔ] sound in Sherpa. [1],
च,/t͡sa/,Used to represent the [t͡s] sound in Sherpa. [2],
छ,/t͡sha/,Used to represent the [t͡sʰ] sound in Sherpa. [3],
मी,/mi/,human,
ल्ह,/l̥a/,Used to represent the [l̥] sound in Sherpa. [1],
श़,/ʒa/,Used to represent the [ʒ] sound in Sherpa. [2],
स़,/za/,Used to represent the [z] sound in Sherpa. [3],
ह्र,/ɾ̥a/,Used to represent the [r̊] sound in Sherpa. [1],
ཆུ,/t͡ʃʰu/,water,
ལྔ,,five (5),
ཤེརཔཱ,/ʃeɾ.pɑ/,Sherpa (language),
