L2_orth,L2_ipa,L2_gloss,L2_etym
agüelu,,grandfather,
antiel,/anˈtjel/,two days ago; in the day before yesterday,
antis,,before,
antis,,before,
artu,,high,
aspiración,,aspiration,
atol,,actor,
autol,,author,
ayel,,yesterday,
ayua,,help,
ayual,,to help,
añu,,year,
bahu,,low,
cadacé,,"of course, certainly",
caraiterística,,"characteristic, trait",
cazal,,to hunt,
Caçris,[ka.θɾiʰ],"Cáceres (a province of Extremadura, Spain)",
cincu,,five,
ciá,,city,
colol,,color,
coltura,,culture,
correl,,"to run, to flow",
cosel,,to sew,
craru,,clear,
crasificación,,classification,
crezel,,to grow,
crial,,to create,
cuatru,,four,
cubril,,to cover,
dal,,to give,
deporti,,sport,
dieci,,ten,
Dinamarca,,Denmark,
dizil,,Alternative form of izil,
dos,,two,
entendel,,to understand,
escohel,,to choose,
escrebil,,to write,
España,,Spain (a country in Europe),
esti,,(demonstrative) this,
Estremaúra,,Extremadura (an autonomous community of Spain),
estremeñu,[eʰt.tɾe.ˈme.ɲʊ],Extremaduran,
estuyal,,to study,
estuyu,,study,
estória,,history,
flama,,flame,
fonolohia,,phonology,
Francia,,France,
frol,[fɾol],flower,
gelal,,to freeze,
gobielnu,,government,
gramática,,grammar,
hazel,[ haˈðel ],"to do, to make",
hermosu,[heɾˈmo.su],beautiful,
higu,,fig,
holmal,,to form,
Huan,,"A male given name, equivalent to English John",
huegu,,fire,
i,,and,
ija,,daughter,
iju,,son,
individualmenti,,individually,
izil,,to say,
lambel,[lam.ˈbel],to lick,
lechi,[ ˈle.tʃi ],milk,
leyel,,to read,
lista,,list,
llegal,,to arrive,
luenga,,"tongue, language",
lunis,,Monday,
mairi,,mother (female parent),
Mairil,,Madrid (the capital city of Spain),
martis,,Tuesday,
meyeval,,medieval,
meyu,,middle,
mieu,,fear,
mu,,very,
mual,,to change,
mujel,,woman,
nacel,,be born,
nadal,,to swim,
negru,,black,
nochi,,night,
nombri,,name,
nuevi,,nine,
nuevu,,new,
o,,or,
ochu,,eight,
ogañu,[ oˈɣa.ɲu ],today,
ohu,,eye,
ombri,,man,
ondi,,where,
ondi,,where,
oru,,gold,
orvial,,to forget,
paira,,stone,
pairi,,father (male parent),
palral,[ palˈral ],"to speak, to talk",
peru,,but,
poel,,to be able to; can,
poel,,power,
pol,,"by
Esti libru hue escritu pol Gabriel García Márquez.This book was written by Gabriel García Márquez.",
pornografia,,pornography,
posibiliá,,possibility,
posibli,,possible,
praça,/pɾa.θa/,town square,
preséncia,,presence,
pueblu,,village,
puebración,,population,
puebru,,village,
puel,,might,
puel,,be able,
puema,,poem,
páhina,,page,
razón,/raˈðon/,reason,
redi,[ re.ði ],"net, the Internet",
rehional,,regional,
rehión,,region,
repúbrica,,republic,
riu,,river,
riyil,,to laugh,
rompel,,to break,
réinu,,kingdom,
ríu,,river,
sahal,,to saw,
seguimientu,,monitoring,
seis,,six,
sel,,to be,
sieti,,seven,
sigru,,"century
El sigru XIX
The 19th century",
sigún,,according to,
tamién,,"also, too",
tenel,,to have,
Toleu,,Toledo,
tossi,,cough,
trasantiel,/trasanˈtjel/,"three days ago; in the day before day before yesterday,",
trebahal,,to work,
trebahu,,work,
trebajal,,to work,
tres,,three,
tusil,,to cough,
unu,,one,
Uropa,,Europe (continent),
vendel,,to sell,
venti,,twenty,
viernis,,Friday,
áugua,/ˈau̯ɡwa/,water,
ñíu,[ˈɲi.ʊ],nest,
