L2_orth,L2_ipa,L2_gloss,L2_etym
aa,,older brother,
aki,,grandfather,
alas,,forest,
alit,,small,
amang,,uncle (brother (or brother-in-law) of someone’s parent),
angin,,"wind (movement of air), draft",
asih,,"love
Synonym: deudeuh",
august,,August,
ayeuna,,now,
bangsat,,burglar,
binatang,,"animal (organism), animal (organism other than man)",
bodas,,white,
bulan,,"moon (largest natural satellite of planet Earth), moon",
cai,,Romanization of ᮎᮄ,
carakan,,the traditional arrangement of the letters of the Sundanese,
dahar,,"to eat, Synonyms: emam, hakan, jablog, nyatu",
dawa,,lawsuit; a dispute carried before a court or authority.,
dawĕuh,,"a small variety of rattan, used for cords or whips.",
daya,,"to deceive, to persuade to anything under false pretenses.",
deui,,again,
deukeut,/dɤ.kɤt/,"close, near, close by, near by, neighbouring, in the",
dieu,,here,
dom,,needle,
duka,,in the state of ignorance,
duum,,to divide,
gedong,,"building, skyscraper",
huma,,"swidden, dry rice field",
istri,,woman,
jalan,,"path (a course taken), road, street",
jempol,,thumb,
Jepang,,Japan,
kali,,to dig,
kandel,,"thick (of objects, stripe, hair, etc.)",
kaput,,to sew,
kuda,,horse,
mang,,uncle (form of address to a man by young people or children),
manuk,,bird,
manusa,,having human qualities,
manusa,,human,
mastaka,,head,
meri,,duck,
nami,,name,
nanging,,"but, however",
nusa,,island (area of land completely surrounded by water),
opat,,four,
piraku,,"word used to express disbelief, compare Indonesian",
pites,,cracked,
puhun,,tree,
pulo,,island (area of land completely surrounded by water),
pupus,,to die,
Rebo,,Wednesday,
saat,,dry (of something where there was water before),
saga,,jequirity (Abrus precatorius),
Salasa,,Tuesday,
Saptu,,Saturday,
Senén,,Monday,
soca,,eye,
tangkal,,Romanization of ᮒᮀᮊᮜ᮪,
tangkal,,tree,
titit,,(childish) penis,
tur,,and,
ᮃᮀᮊᮒ᮪,,to depart,
ᮃᮀᮊᮣᮥᮀ,,angklung,
ᮃᮀᮊᮥᮒᮔ᮪,,"transport, transportation",
ᮃᮀᮊᮩᮘ᮪,,clouded,
ᮃᮄᮀ,,"(Banten) I, me
Synonym: (Priangan) ᮃᮘ᮪ᮓᮤ (abdi)",
ᮃᮊᮀ,,older brother,
ᮃᮊ᮪ᮞᮛ,,"letter (of the alphabet), alphabet",
ᮃᮌᮢᮤᮊᮥᮜ᮪ᮒᮥᮁ,,agriculture,
ᮃᮌᮩᮀ,,big,
ᮃᮍᮣᮧ,,fireplace,
ᮃᮍᮤᮀ,,except,
ᮃᮍᮤᮀ,,only,
ᮃᮍᮤᮔ᮪,,wind (movement of air),
ᮃᮍᮨᮔ᮪,,"liver
Synonym: ᮃᮒᮤ (ati)",
ᮃᮒᮥᮁ,,"to arrange (to set up, organise)",
ᮃᮔ᮪ᮏᮩᮔ᮪,,you (singular),
ᮃᮔ᮪ᮏᮩᮔ᮪ᮔ,,"third person singular pronoun, he, she, it
Synonym: (Banten) ᮑᮔ (nyana)",
ᮃᮕᮧᮒᮦᮊ᮪,,"drugstore, pharmacy",
ᮃᮘᮂ,,"dad, father (male parent)",
ᮃᮘᮂ-ᮃᮘᮂ,,"goods, chattels, effects; gear, tackle",
ᮃᮘᮧᮒ᮪,,heavy (having great weight),
ᮃᮘ᮪ᮓᮤ,,"I, me
Synonym: (Banten) ᮃᮄᮀ (aing)",
ᮃᮙᮨᮀ,,to play,
ᮃᮙ᮪ᮘᮥᮀ,,to smell,
ᮃᮙ᮪ᮘᮨᮊᮔ᮪,,to breathe,
ᮃᮛᮔ᮪ᮏᮩᮔ᮪ᮔ,,"they
Synonym: (Banten) ᮙᮛᮔᮨᮂᮔ (maranehna)",
ᮃᮜᮤᮒ᮪,,"small, young",
ᮃᮜᮥᮀ,,to throw,
ᮃᮜᮥᮔᮺᮌᮥᮀ,,tidal wave,
ᮃᮝᮀ,,"sky
Synonym: ᮜᮍᮤᮒ᮪ (langit)",
ᮃᮝᮤᮞ᮪,,expensive,
ᮃᮝᮧᮔ᮪,,bad,
ᮄᮊᮣᮤᮙ᮪,,climate,
ᮄᮕᮤᮞ᮪,,thin,
ᮄᮙᮂ,,house,
